"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"Accuracy"	"acc_type"
"293"	"26"	"first"	0.5	"284"	0.577682505779257	"No_instructions"	0.721740418264664	"Expected"
"294"	"26"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.705894945545705	"Expected"
"295"	"26"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.661241726284699	"Expected"
"296"	"26"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.631215654212505	"Expected"
"297"	"26"	"first"	4	"640"	11.3643211697366	"No_instructions"	0.69166666666701	"Expected"
"298"	"26"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.826397710898657	"Expected"
"299"	"26"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.832319209338688	"Expected"
"300"	"26"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.782356769399582	"Expected"
"301"	"26"	"second"	0	"0"	0	"No_instructions"	0.750070763275861	"Expected"
"302"	"26"	"second"	0.5	"284"	0.577682505779257	"No_instructions"	0.745322551988634	"Expected"
"303"	"26"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.727028617471721	"Expected"
"304"	"26"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.709655330129409	"Expected"
"305"	"26"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.694567305299169	"Expected"
"306"	"26"	"second"	4	"640"	11.3643211697366	"No_instructions"	0.724137931034635	"Expected"
"307"	"3"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.837363910711164	"Expected"
"308"	"3"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Expected"
"309"	"3"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.70107194520242	"Expected"
"310"	"3"	"first"	0	"0"	0	"Instructions"	0.638250044263305	"Expected"
"311"	"3"	"first"	0.5	"284"	0.820910156087671	"Instructions"	0.75	"Expected"
"312"	"3"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"313"	"3"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"314"	"3"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"315"	"3"	"first"	4	"640"	11.6051228141665	"Instructions"	0.75	"Expected"
"316"	"3"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.834003760299196	"Expected"
"317"	"3"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Expected"
"318"	"3"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.70107194520242	"Expected"
"319"	"3"	"second"	0	"0"	0	"Instructions"	0.645459718826963	"Expected"
"320"	"3"	"second"	0.5	"284"	0.820910156087671	"Instructions"	0.602562349534538	"Expected"
"321"	"3"	"second"	1	"1"	1.09453231215461	"Instructions"	0.591004641770046	"Expected"
"322"	"3"	"second"	2	"2"	2.15847128479618	"Instructions"	0.555003242195218	"Expected"
"323"	"3"	"second"	3	"3"	3.2524185571131	"Instructions"	0.538416106500951	"Expected"
"324"	"3"	"second"	4	"640"	11.6051228141665	"Instructions"	0.531252672398583	"Expected"
"325"	"4"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.75	"Expected"
"326"	"4"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"327"	"4"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.75	"Expected"
"328"	"4"	"first"	0	"0"	0	"No_instructions"	0.75	"Expected"
"329"	"4"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.743112509070169	"Expected"
"330"	"4"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"331"	"4"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"332"	"4"	"first"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Expected"
"333"	"4"	"first"	4	"640"	15.2036700407734	"No_instructions"	0.75	"Expected"
"334"	"4"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.75	"Expected"
"335"	"4"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"336"	"4"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.75	"Expected"
"337"	"4"	"second"	0	"0"	0	"No_instructions"	0.75	"Expected"
"338"	"4"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Expected"
"339"	"4"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"340"	"4"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"341"	"4"	"second"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Expected"
"342"	"4"	"second"	4	"640"	15.2036700407734	"No_instructions"	0.74	"Expected"
"343"	"5"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.99146736738241	"Expected"
"344"	"5"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961543574284878	"Expected"
"345"	"5"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.887137825732807	"Expected"
"346"	"5"	"first"	0	"0"	0	"Instructions"	0.762085252011948	"Expected"
"347"	"5"	"first"	0.5	"284"	1.00332615954001	"Instructions"	0.75	"Expected"
"348"	"5"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"349"	"5"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"350"	"5"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"351"	"5"	"first"	4	"640"	11.7856566971722	"Instructions"	0.75	"Expected"
"352"	"5"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.851670470476804	"Expected"
"353"	"5"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.818608726795096	"Expected"
"354"	"5"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.818568912866404	"Expected"
"355"	"5"	"second"	0	"0"	0	"Instructions"	0.755552683356841	"Expected"
"356"	"5"	"second"	0.5	"284"	1.00332615954001	"Instructions"	0.71773800058714	"Expected"
"357"	"5"	"second"	1	"1"	1.09453231215461	"Instructions"	0.706484598920484	"Expected"
"358"	"5"	"second"	2	"2"	2.15847128479618	"Instructions"	0.694444961154469	"Expected"
"359"	"5"	"second"	3	"3"	3.2524185571131	"Instructions"	0.670482906842756	"Expected"
"360"	"5"	"second"	4	"640"	11.7856566971722	"Instructions"	0.708333333333338	"Expected"
"361"	"6"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"362"	"6"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"363"	"6"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"364"	"6"	"first"	0	"0"	0	"No_instructions"	0.75	"Expected"
"365"	"6"	"first"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Expected"
"366"	"6"	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"367"	"6"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"368"	"6"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"369"	"6"	"first"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Expected"
"370"	"6"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"371"	"6"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"372"	"6"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"373"	"6"	"second"	0	"0"	0	"No_instructions"	0.75	"Expected"
"374"	"6"	"second"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Expected"
"375"	"6"	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"376"	"6"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"377"	"6"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"378"	"6"	"second"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Expected"
"379"	"7"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.997689056401829	"Expected"
"380"	"7"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.982130872835248	"Expected"
"381"	"7"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.920910699895742	"Expected"
"382"	"7"	"first"	0	"0"	0	"Instructions"	0.794260240358329	"Expected"
"383"	"7"	"first"	0.5	"284"	0.121618354246149	"Instructions"	0.75	"Expected"
"384"	"7"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"385"	"7"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"386"	"7"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"387"	"7"	"first"	4	"640"	10.9125481900213	"Instructions"	0.75	"Expected"
"388"	"7"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.75	"Expected"
"389"	"7"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.75	"Expected"
"390"	"7"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.754497649997256	"Expected"
"391"	"7"	"second"	0	"0"	0	"Instructions"	0.751264578295952	"Expected"
"392"	"7"	"second"	0.5	"284"	0.121618354246149	"Instructions"	0.75	"Expected"
"393"	"7"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"394"	"7"	"second"	2	"2"	2.15847128479618	"Instructions"	0.744714303777193	"Expected"
"395"	"7"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"396"	"7"	"second"	4	"640"	10.9125481900213	"Instructions"	0.75	"Expected"
"397"	"8"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"398"	"8"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"399"	"8"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"400"	"8"	"first"	0	"0"	0	"No_instructions"	0.75	"Expected"
"401"	"8"	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"402"	"8"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"403"	"8"	"first"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Expected"
"404"	"8"	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Expected"
"405"	"8"	"first"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Expected"
"406"	"8"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"407"	"8"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"408"	"8"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"409"	"8"	"second"	0	"0"	0	"No_instructions"	0.75	"Expected"
"410"	"8"	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"411"	"8"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"412"	"8"	"second"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Expected"
"413"	"8"	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Expected"
"414"	"8"	"second"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Expected"
"415"	"9"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Expected"
"416"	"9"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Expected"
"417"	"9"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Expected"
"418"	"9"	"first"	0	"0"	0	"Instructions"	0.757396056863497	"Expected"
"419"	"9"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"420"	"9"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"421"	"9"	"first"	2.5	"284"	2.34082854547703	"Instructions"	0.75	"Expected"
"422"	"9"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"423"	"9"	"first"	4	"640"	13.1077227022524	"Instructions"	0.75	"Expected"
"424"	"9"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Expected"
"425"	"9"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Expected"
"426"	"9"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Expected"
"427"	"9"	"second"	0	"0"	0	"Instructions"	0.757396056863497	"Expected"
"428"	"9"	"second"	1	"1"	1.09453231215461	"Instructions"	0.62590912339422	"Expected"
"429"	"9"	"second"	2	"2"	2.15847128479618	"Instructions"	0.543851413835441	"Expected"
"430"	"9"	"second"	2.5	"284"	2.34082854547703	"Instructions"	0.535209223925329	"Expected"
"431"	"9"	"second"	3	"3"	3.2524185571131	"Instructions"	0.509828070382132	"Expected"
"432"	"9"	"second"	4	"640"	13.1077227022524	"Instructions"	0.5	"Expected"
"433"	"10"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.987672092659045	"Optimal"
"434"	"10"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.954564074241562	"Optimal"
"435"	"10"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.87696509042381	"Optimal"
"436"	"10"	"first"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.820785624037297	"Optimal"
"437"	"10"	"first"	0	"0"	0	"No_instructions"	0.761249741221222	"Optimal"
"438"	"10"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"439"	"10"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"440"	"10"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"441"	"10"	"first"	4	"640"	10.2794970268896	"No_instructions"	0.75	"Optimal"
"442"	"10"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.987672092659045	"Optimal"
"443"	"10"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.954564074241562	"Optimal"
"444"	"10"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.87696509042381	"Optimal"
"445"	"10"	"second"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.820785624037297	"Optimal"
"446"	"10"	"second"	0	"0"	0	"No_instructions"	0.761249741221222	"Optimal"
"447"	"10"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"448"	"10"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"449"	"10"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"450"	"10"	"second"	4	"640"	10.2794970268896	"No_instructions"	0.75	"Optimal"
"451"	"11"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.999937104377724	"Optimal"
"452"	"11"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.997055853143447	"Optimal"
"453"	"11"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.9552846851797	"Optimal"
"454"	"11"	"first"	0	"0"	0	"Instructions"	0.790097998885094	"Optimal"
"455"	"11"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"456"	"11"	"first"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"457"	"11"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"458"	"11"	"first"	3.5	"284"	3.34355681980247	"Instructions"	0.75	"Optimal"
"459"	"11"	"first"	4	"640"	14.0969967460437	"Instructions"	0.75	"Optimal"
"460"	"11"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.999937104377724	"Optimal"
"461"	"11"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.997055853143447	"Optimal"
"462"	"11"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.9552846851797	"Optimal"
"463"	"11"	"second"	0	"0"	0	"Instructions"	0.790097998885094	"Optimal"
"464"	"11"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"465"	"11"	"second"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"466"	"11"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"467"	"11"	"second"	3.5	"284"	3.34355681980247	"Instructions"	0.75	"Optimal"
"468"	"11"	"second"	4	"640"	14.0969967460437	"Instructions"	0.75	"Optimal"
"469"	"12"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.929477559481497	"Optimal"
"470"	"12"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.886169122233814	"Optimal"
"471"	"12"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.832590137271459	"Optimal"
"472"	"12"	"first"	0	"0"	0	"No_instructions"	0.769432675864429	"Optimal"
"473"	"12"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"474"	"12"	"first"	1.5	"284"	1.97610308973502	"No_instructions"	0.75	"Optimal"
"475"	"12"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"476"	"12"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"477"	"12"	"first"	4	"640"	12.7474917097666	"No_instructions"	0.75	"Optimal"
"478"	"12"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.929477559481497	"Optimal"
"479"	"12"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.886169122233814	"Optimal"
"480"	"12"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.832590137271459	"Optimal"
"481"	"12"	"second"	0	"0"	0	"No_instructions"	0.769432675864429	"Optimal"
"482"	"12"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"483"	"12"	"second"	1.5	"284"	1.97610308973502	"No_instructions"	0.75	"Optimal"
"484"	"12"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"485"	"12"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"486"	"12"	"second"	4	"640"	12.7474917097666	"No_instructions"	0.75	"Optimal"
"487"	"13"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.946289803289929	"Optimal"
"488"	"13"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.900493845438592	"Optimal"
"489"	"13"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.838786520858423	"Optimal"
"490"	"13"	"first"	0	"0"	0	"Instructions"	0.763098485892104	"Optimal"
"491"	"13"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"492"	"13"	"first"	1.5	"284"	1.61133758830531	"Instructions"	0.75	"Optimal"
"493"	"13"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"494"	"13"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"495"	"13"	"first"	4	"640"	12.3870075474443	"Instructions"	0.75	"Optimal"
"496"	"13"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.946289803289929	"Optimal"
"497"	"13"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.900493845438592	"Optimal"
"498"	"13"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.838786520858423	"Optimal"
"499"	"13"	"second"	0	"0"	0	"Instructions"	0.763098485892104	"Optimal"
"500"	"13"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"501"	"13"	"second"	1.5	"284"	1.61133758830531	"Instructions"	0.75	"Optimal"
"502"	"13"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"503"	"13"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"504"	"13"	"second"	4	"640"	12.3870075474443	"Instructions"	0.75	"Optimal"
"505"	"14"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.961886743864584	"Optimal"
"506"	"14"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.919533048975186	"Optimal"
"507"	"14"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.854477312376765	"Optimal"
"508"	"14"	"first"	0	"0"	0	"No_instructions"	0.774328741893482	"Optimal"
"509"	"14"	"first"	0.5	"284"	0.942521344413154	"No_instructions"	0.75	"Optimal"
"510"	"14"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"511"	"14"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"512"	"14"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"513"	"14"	"first"	4	"640"	11.7254852148345	"No_instructions"	0.75	"Optimal"
"514"	"14"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.961886743864584	"Optimal"
"515"	"14"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.919533048975186	"Optimal"
"516"	"14"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.854477312376765	"Optimal"
"517"	"14"	"second"	0	"0"	0	"No_instructions"	0.774328741893482	"Optimal"
"518"	"14"	"second"	0.5	"284"	0.942521344413154	"No_instructions"	0.75	"Optimal"
"519"	"14"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"520"	"14"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"521"	"14"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"522"	"14"	"second"	4	"640"	11.7254852148345	"No_instructions"	0.75	"Optimal"
"523"	"15"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.977957999775078	"Optimal"
"524"	"15"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.944634903861957	"Optimal"
"525"	"15"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.883098701521908	"Optimal"
"526"	"15"	"first"	0	"0"	0	"Instructions"	0.798171661527153	"Optimal"
"527"	"15"	"first"	0.5	"284"	0.760103851360247	"Instructions"	0.75	"Optimal"
"528"	"15"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"529"	"15"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"530"	"15"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"531"	"15"	"first"	4	"640"	11.5449319601529	"Instructions"	0.75	"Optimal"
"532"	"15"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.977957999775078	"Optimal"
"533"	"15"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.944634903861957	"Optimal"
"534"	"15"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.883098701521908	"Optimal"
"535"	"15"	"second"	0	"0"	0	"Instructions"	0.798171661527153	"Optimal"
"536"	"15"	"second"	0.5	"284"	0.760103851360247	"Instructions"	0.75	"Optimal"
"537"	"15"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"538"	"15"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"539"	"15"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"540"	"15"	"second"	4	"640"	11.5449319601529	"Instructions"	0.75	"Optimal"
"541"	"16"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Optimal"
"542"	"16"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.999999999973149	"Optimal"
"543"	"16"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.999872058885438	"Optimal"
"544"	"16"	"first"	0	"0"	0	"No_instructions"	0.829128169518988	"Optimal"
"545"	"16"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"546"	"16"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"547"	"16"	"first"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"548"	"16"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"549"	"16"	"first"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"550"	"16"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Optimal"
"551"	"16"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.999999999973149	"Optimal"
"552"	"16"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.999872058885438	"Optimal"
"553"	"16"	"second"	0	"0"	0	"No_instructions"	0.829128169518988	"Optimal"
"554"	"16"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"555"	"16"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"556"	"16"	"second"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"557"	"16"	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"558"	"16"	"second"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"559"	"17"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.942473390758753	"Optimal"
"560"	"17"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.903162022000102	"Optimal"
"561"	"17"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.849091965173385	"Optimal"
"562"	"17"	"first"	0	"0"	0	"Instructions"	0.786404326396825	"Optimal"
"563"	"17"	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"564"	"17"	"first"	1.5	"284"	1.64173606272954	"Instructions"	0.75	"Optimal"
"565"	"17"	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"566"	"17"	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"567"	"17"	"first"	4	"640"	12.4170573964096	"Instructions"	0.75	"Optimal"
"568"	"17"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.942473390758753	"Optimal"
"569"	"17"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.903162022000102	"Optimal"
"570"	"17"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.849091965173385	"Optimal"
"571"	"17"	"second"	0	"0"	0	"Instructions"	0.786404326396825	"Optimal"
"572"	"17"	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"573"	"17"	"second"	1.5	"284"	1.64173606272954	"Instructions"	0.75	"Optimal"
"574"	"17"	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"575"	"17"	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"576"	"17"	"second"	4	"640"	12.4170573964096	"Instructions"	0.75	"Optimal"
"577"	"18"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.876512629056039	"Optimal"
"578"	"18"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.813015943694763	"Optimal"
"579"	"18"	"first"	-1.5	"284"	-2.12807732003173	"No_instructions"	0.811104462002468	"Optimal"
"580"	"18"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Optimal"
"581"	"18"	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"582"	"18"	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"583"	"18"	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"584"	"18"	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"585"	"18"	"first"	4	"640"	8.67908175351893	"No_instructions"	0.75	"Optimal"
"586"	"18"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.876512629056039	"Optimal"
"587"	"18"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.813015943694763	"Optimal"
"588"	"18"	"second"	-1.5	"284"	-2.12807732003173	"No_instructions"	0.811104462002468	"Optimal"
"589"	"18"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Optimal"
"590"	"18"	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"591"	"18"	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"592"	"18"	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
