"participant"	"Vis_Degs"	"half"	"condition"	"mean_acc"	"acc_type"
"4"	4.16359700070342	"first"	"No_instructions"	0.75	"Optimal"
"4"	4.16359700070342	"second"	"No_instructions"	0.75	"Optimal"
"4"	5.25630618049436	"first"	"No_instructions"	0.75	"Optimal"
"4"	5.25630618049436	"second"	"No_instructions"	0.75	"Optimal"
"4"	6.31774781830496	"first"	"No_instructions"	0.75	"Optimal"
"4"	6.31774781830496	"second"	"No_instructions"	0.75	"Optimal"
"4"	7.40838358398365	"first"	"No_instructions"	0.75	"Optimal"
"4"	7.40838358398365	"second"	"No_instructions"	0.75	"Optimal"
"4"	8.61861830002437	"first"	"No_instructions"	0.75	"Optimal"
"4"	8.61861830002437	"second"	"No_instructions"	0.75	"Optimal"
"4"	19.2750762258619	"first"	"No_instructions"	0.75	"Optimal"
"4"	19.2750762258619	"second"	"No_instructions"	0.75	"Optimal"
"5"	4.3761337740856	"first"	"Instructions"	0.99146736738241	"Optimal"
"5"	4.3761337740856	"second"	"Instructions"	0.99146736738241	"Optimal"
"5"	5.46867257445521	"first"	"Instructions"	0.961543574284878	"Optimal"
"5"	5.46867257445521	"second"	"Instructions"	0.961543574284878	"Optimal"
"5"	6.52991182053568	"first"	"Instructions"	0.887137825732807	"Optimal"
"5"	6.52991182053568	"second"	"Instructions"	0.887137825732807	"Optimal"
"5"	7.620301837783	"first"	"Instructions"	0.762085252011948	"Optimal"
"5"	7.620301837783	"second"	"Instructions"	0.762085252011948	"Optimal"
"5"	8.61861830002437	"first"	"Instructions"	0.75	"Optimal"
"5"	8.61861830002437	"second"	"Instructions"	0.75	"Optimal"
"5"	8.70931166676611	"first"	"Instructions"	0.75	"Optimal"
"5"	8.70931166676611	"second"	"Instructions"	0.75	"Optimal"
"5"	9.76656403355257	"first"	"Instructions"	0.75	"Optimal"
"5"	9.76656403355257	"second"	"Instructions"	0.75	"Optimal"
"5"	10.8522857666461	"first"	"Instructions"	0.75	"Optimal"
"5"	10.8522857666461	"second"	"Instructions"	0.75	"Optimal"
"5"	19.2750762258619	"first"	"Instructions"	0.75	"Optimal"
"5"	19.2750762258619	"second"	"Instructions"	0.75	"Optimal"
"6"	4.9832107773066	"first"	"No_instructions"	0.927728077349562	"Optimal"
"6"	4.9832107773066	"second"	"No_instructions"	0.927728077349562	"Optimal"
"6"	6.0752216545878	"first"	"No_instructions"	0.869559139826418	"Optimal"
"6"	6.0752216545878	"second"	"No_instructions"	0.869559139826418	"Optimal"
"6"	7.13584287673728	"first"	"No_instructions"	0.796018204634659	"Optimal"
"6"	7.13584287673728	"second"	"No_instructions"	0.796018204634659	"Optimal"
"6"	8.22549012716089	"first"	"No_instructions"	0.75	"Optimal"
"6"	8.22549012716089	"second"	"No_instructions"	0.75	"Optimal"
"6"	8.61861830002437	"first"	"No_instructions"	0.75	"Optimal"
"6"	8.61861830002437	"second"	"No_instructions"	0.75	"Optimal"
"6"	9.28344455351819	"first"	"No_instructions"	0.75	"Optimal"
"6"	9.28344455351819	"second"	"No_instructions"	0.75	"Optimal"
"6"	10.3699723440017	"first"	"No_instructions"	0.75	"Optimal"
"6"	10.3699723440017	"second"	"No_instructions"	0.75	"Optimal"
"6"	11.4546337025601	"first"	"No_instructions"	0.75	"Optimal"
"6"	11.4546337025601	"second"	"No_instructions"	0.75	"Optimal"
"6"	19.2750762258619	"first"	"No_instructions"	0.75	"Optimal"
"6"	19.2750762258619	"second"	"No_instructions"	0.75	"Optimal"
"7"	5.25630618049436	"first"	"Instructions"	0.997689056401829	"Optimal"
"7"	5.25630618049436	"second"	"Instructions"	0.997689056401829	"Optimal"
"7"	6.34805965022621	"first"	"Instructions"	0.982130872835248	"Optimal"
"7"	6.34805965022621	"second"	"Instructions"	0.982130872835248	"Optimal"
"7"	7.43866076119264	"first"	"Instructions"	0.920910699895742	"Optimal"
"7"	7.43866076119264	"second"	"Instructions"	0.920910699895742	"Optimal"
"7"	8.49767700086819	"first"	"Instructions"	0.794260240358329	"Optimal"
"7"	8.49767700086819	"second"	"Instructions"	0.794260240358329	"Optimal"
"7"	8.61861830002437	"first"	"Instructions"	0.776807508730329	"Optimal"
"7"	8.61861830002437	"second"	"Instructions"	0.776807508730329	"Optimal"
"7"	9.58543408319107	"first"	"Instructions"	0.75	"Optimal"
"7"	9.58543408319107	"second"	"Instructions"	0.75	"Optimal"
"7"	10.6413200807907	"first"	"Instructions"	0.75	"Optimal"
"7"	10.6413200807907	"second"	"Instructions"	0.75	"Optimal"
"7"	11.7254852148345	"first"	"Instructions"	0.75	"Optimal"
"7"	11.7254852148345	"second"	"Instructions"	0.75	"Optimal"
"7"	19.2750762258619	"first"	"Instructions"	0.75	"Optimal"
"7"	19.2750762258619	"second"	"Instructions"	0.75	"Optimal"
"8"	2.49278391114111	"first"	"No_instructions"	0.957085465410287	"Optimal"
"8"	2.49278391114111	"second"	"No_instructions"	0.957085465410287	"Optimal"
"8"	3.58657119004874	"first"	"No_instructions"	0.907047402582362	"Optimal"
"8"	3.58657119004874	"second"	"No_instructions"	0.907047402582362	"Optimal"
"8"	4.64935088054167	"first"	"No_instructions"	0.833644732169005	"Optimal"
"8"	4.64935088054167	"second"	"No_instructions"	0.833644732169005	"Optimal"
"8"	5.7416596493575	"first"	"No_instructions"	0.75	"Optimal"
"8"	5.7416596493575	"second"	"No_instructions"	0.75	"Optimal"
"8"	6.80262806765538	"first"	"No_instructions"	0.75	"Optimal"
"8"	6.80262806765538	"second"	"No_instructions"	0.75	"Optimal"
"8"	7.89269128034658	"first"	"No_instructions"	0.75	"Optimal"
"8"	7.89269128034658	"second"	"No_instructions"	0.75	"Optimal"
"8"	8.61861830002437	"first"	"No_instructions"	0.75	"Optimal"
"8"	8.61861830002437	"second"	"No_instructions"	0.75	"Optimal"
"8"	8.95110690316547	"first"	"No_instructions"	0.75	"Optimal"
"8"	8.95110690316547	"second"	"No_instructions"	0.75	"Optimal"
"8"	19.2750762258619	"first"	"No_instructions"	0.75	"Optimal"
"8"	19.2750762258619	"second"	"No_instructions"	0.75	"Optimal"
"9"	3.0701297989642	"first"	"Instructions"	0.991402510346425	"Optimal"
"9"	3.0701297989642	"second"	"Instructions"	0.991402510346425	"Optimal"
"9"	4.13323223074939	"first"	"Instructions"	0.961764102006392	"Optimal"
"9"	4.13323223074939	"second"	"Instructions"	0.961764102006392	"Optimal"
"9"	5.22596514041624	"first"	"Instructions"	0.882633047576719	"Optimal"
"9"	5.22596514041624	"second"	"Instructions"	0.882633047576719	"Optimal"
"9"	6.28743510134063	"first"	"Instructions"	0.757396056863497	"Optimal"
"9"	6.28743510134063	"second"	"Instructions"	0.757396056863497	"Optimal"
"9"	7.37810537091845	"first"	"Instructions"	0.75	"Optimal"
"9"	7.37810537091845	"second"	"Instructions"	0.75	"Optimal"
"9"	8.43719922143315	"first"	"Instructions"	0.75	"Optimal"
"9"	8.43719922143315	"second"	"Instructions"	0.75	"Optimal"
"9"	8.61861830002437	"first"	"Instructions"	0.75	"Optimal"
"9"	8.61861830002437	"second"	"Instructions"	0.75	"Optimal"
"9"	9.52504671758638	"first"	"Instructions"	0.75	"Optimal"
"9"	9.52504671758638	"second"	"Instructions"	0.75	"Optimal"
"9"	19.2750762258619	"first"	"Instructions"	0.75	"Optimal"
"9"	19.2750762258619	"second"	"Instructions"	0.75	"Optimal"
