3,463,1,0
3,499,1,0
3,640,1,1
3,499,1,0
3,357,1,1
3,428,1,0
3,284,1,0
3,570,1,1
3,534,1,0
3,357,1,1
3,392,1,0
3,463,1,0
3,428,1,1
3,428,1,1
3,640,1,0
3,392,1,1
3,284,1,0
3,428,1,0
3,640,1,1
3,284,1,0
3,357,1,0
3,463,1,1
3,570,1,1
3,570,1,1
3,428,1,1
3,463,1,1
3,570,1,1
3,463,1,0
3,640,1,0
3,640,1,0
3,392,1,0
3,428,1,1
3,392,1,0
3,499,1,1
3,570,1,1
3,534,1,1
3,284,1,0
3,428,1,0
3,463,1,0
3,392,1,0
3,284,1,0
3,357,1,1
3,534,1,0
3,463,1,1
3,357,1,1
3,570,1,1
3,534,1,1
3,284,1,NaN
3,357,1,NaN
3,640,1,NaN
3,570,1,1
3,499,1,0
3,499,1,0
3,428,1,1
3,534,1,1
3,499,1,0
3,570,1,NaN
3,357,1,NaN
3,392,1,0
3,392,1,1
3,463,1,1
3,534,1,0
3,534,1,1
3,534,1,0
3,463,1,0
3,357,1,0
3,640,1,NaN
3,284,1,NaN
3,284,1,NaN
3,392,1,0
3,570,1,0
3,392,1,1
3,357,1,NaN
3,428,1,0
3,499,1,1
3,357,1,1
3,499,1,0
3,640,1,0
3,392,1,0
3,463,1,0
3,640,1,NaN
3,284,1,1
3,570,1,0
3,284,1,0
3,534,1,1
3,534,3,1
3,499,1,NaN
3,640,1,1
3,499,1,0
3,428,1,NaN
