1,230,1,1
1,124,1,1
1,301,2,1
1,640,3,NaN
1,159,1,1
1,124,1,1
1,301,2,1
1,195,1,1
1,230,1,0
1,159,1,1
1,640,2,1
1,284,3,0
1,124,1,1
1,284,3,1
1,284,2,1
1,124,1,1
1,159,1,1
1,159,1,1
1,195,1,1
1,266,3,0
1,284,3,1
1,301,2,1
1,301,3,1
1,195,1,1
1,337,3,1
1,195,1,1
1,284,2,0
1,337,3,1
1,124,1,NaN
1,301,2,0
1,337,3,1
1,230,1,1
1,159,1,1
1,230,1,1
1,284,3,1
1,159,1,1
1,195,1,1
1,337,2,1
1,284,2,1
1,640,3,0
1,159,1,1
1,195,1,1
1,640,2,1
1,230,1,1
1,230,1,1
1,640,2,1
1,337,3,1
1,266,2,1
1,195,1,1
1,266,2,1
1,640,3,NaN
1,230,1,1
1,640,3,NaN
1,301,3,1
1,266,2,0
1,640,3,NaN
1,266,2,1
1,266,3,0
1,266,3,1
1,301,2,0
1,195,1,1
1,266,3,1
1,124,1,NaN
1,124,1,NaN
1,337,2,1
1,195,1,0
1,284,2,1
1,301,3,1
1,159,1,1
1,266,3,1
1,301,2,NaN
1,284,3,1
1,230,1,1
1,337,3,1
1,640,2,0
1,301,2,0
1,230,1,1
1,337,3,1
1,337,3,1
1,159,1,1
1,640,3,1
1,124,1,NaN
1,124,1,1
1,337,3,1
1,266,3,1
1,124,1,1
1,195,1,1
1,159,1,1
1,230,1,1
1,284,3,1
