"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"Accuracy"	"acc_type"
"303"	17	"second"	1	"1"	1.09453231215461	"No_instructions"	0.727028617471721	"Expected"
"304"	17	"second"	2	"2"	2.15847128479618	"No_instructions"	0.709655330129409	"Expected"
"305"	17	"second"	3	"3"	3.2524185571131	"No_instructions"	0.694567305299169	"Expected"
"306"	17	"second"	4	"640"	11.3643211697366	"No_instructions"	0.724137931034635	"Expected"
"307"	18	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.837363910711164	"Expected"
"308"	18	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Expected"
"309"	18	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.70107194520242	"Expected"
"310"	18	"first"	0	"0"	0	"Instructions"	0.638250044263305	"Expected"
"311"	18	"first"	0.5	"284"	0.820910156087671	"Instructions"	0.75	"Expected"
"312"	18	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"313"	18	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"314"	18	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"315"	18	"first"	4	"640"	11.6051228141665	"Instructions"	0.75	"Expected"
"316"	18	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.834003760299196	"Expected"
"317"	18	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.77140934046933	"Expected"
"318"	18	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.70107194520242	"Expected"
"319"	18	"second"	0	"0"	0	"Instructions"	0.645459718826963	"Expected"
"320"	18	"second"	0.5	"284"	0.820910156087671	"Instructions"	0.602562349534538	"Expected"
"321"	18	"second"	1	"1"	1.09453231215461	"Instructions"	0.591004641770046	"Expected"
"322"	18	"second"	2	"2"	2.15847128479618	"Instructions"	0.555003242195218	"Expected"
"323"	18	"second"	3	"3"	3.2524185571131	"Instructions"	0.538416106500951	"Expected"
"324"	18	"second"	4	"640"	11.6051228141665	"Instructions"	0.531252672398583	"Expected"
"325"	19	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.75	"Expected"
"326"	19	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"327"	19	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.75	"Expected"
"328"	19	"first"	0	"0"	0	"No_instructions"	0.75	"Expected"
"329"	19	"first"	1	"1"	1.09453231215461	"No_instructions"	0.743112509070169	"Expected"
"330"	19	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"331"	19	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"332"	19	"first"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Expected"
"333"	19	"first"	4	"640"	15.2036700407734	"No_instructions"	0.75	"Expected"
"334"	19	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.75	"Expected"
"335"	19	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"336"	19	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.75	"Expected"
"337"	19	"second"	0	"0"	0	"No_instructions"	0.75	"Expected"
"338"	19	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Expected"
"339"	19	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"340"	19	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"341"	19	"second"	3.5	"284"	4.46721182760802	"No_instructions"	0.75	"Expected"
"342"	19	"second"	4	"640"	15.2036700407734	"No_instructions"	0.74	"Expected"
"343"	20	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.99146736738241	"Expected"
"344"	20	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961543574284878	"Expected"
"345"	20	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.887137825732807	"Expected"
"346"	20	"first"	0	"0"	0	"Instructions"	0.762085252011948	"Expected"
"347"	20	"first"	0.5	"284"	1.00332615954001	"Instructions"	0.75	"Expected"
"348"	20	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"349"	20	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"350"	20	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"351"	20	"first"	4	"640"	11.7856566971722	"Instructions"	0.75	"Expected"
"352"	20	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.851670470476804	"Expected"
"353"	20	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.818608726795096	"Expected"
"354"	20	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.818568912866404	"Expected"
"355"	20	"second"	0	"0"	0	"Instructions"	0.755552683356841	"Expected"
"356"	20	"second"	0.5	"284"	1.00332615954001	"Instructions"	0.71773800058714	"Expected"
"357"	20	"second"	1	"1"	1.09453231215461	"Instructions"	0.706484598920484	"Expected"
"358"	20	"second"	2	"2"	2.15847128479618	"Instructions"	0.694444961154469	"Expected"
"359"	20	"second"	3	"3"	3.2524185571131	"Instructions"	0.670482906842756	"Expected"
"360"	20	"second"	4	"640"	11.7856566971722	"Instructions"	0.708333333333338	"Expected"
"361"	21	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"362"	21	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"363"	21	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"364"	21	"first"	0	"0"	0	"No_instructions"	0.75	"Expected"
"365"	21	"first"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Expected"
"366"	21	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"367"	21	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"368"	21	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"369"	21	"first"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Expected"
"370"	21	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"371"	21	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"372"	21	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"373"	21	"second"	0	"0"	0	"No_instructions"	0.75	"Expected"
"374"	21	"second"	0.5	"284"	0.395258232168093	"No_instructions"	0.75	"Expected"
"375"	21	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"376"	21	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"377"	21	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Expected"
"378"	21	"second"	4	"640"	11.1836537138412	"No_instructions"	0.75	"Expected"
"379"	22	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.997689056401829	"Expected"
"380"	22	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.982130872835248	"Expected"
"381"	22	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.920910699895742	"Expected"
"382"	22	"first"	0	"0"	0	"Instructions"	0.794260240358329	"Expected"
"383"	22	"first"	0.5	"284"	0.121618354246149	"Instructions"	0.75	"Expected"
"384"	22	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"385"	22	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"386"	22	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"387"	22	"first"	4	"640"	10.9125481900213	"Instructions"	0.75	"Expected"
"388"	22	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.75	"Expected"
"389"	22	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.75	"Expected"
"390"	22	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.754497649997256	"Expected"
"391"	22	"second"	0	"0"	0	"Instructions"	0.751264578295952	"Expected"
"392"	22	"second"	0.5	"284"	0.121618354246149	"Instructions"	0.75	"Expected"
"393"	22	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"394"	22	"second"	2	"2"	2.15847128479618	"Instructions"	0.744714303777193	"Expected"
"395"	22	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"396"	22	"second"	4	"640"	10.9125481900213	"Instructions"	0.75	"Expected"
"397"	23	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"398"	23	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"399"	23	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"400"	23	"first"	0	"0"	0	"No_instructions"	0.75	"Expected"
"401"	23	"first"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"402"	23	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"403"	23	"first"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Expected"
"404"	23	"first"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Expected"
"405"	23	"first"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Expected"
"406"	23	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.75	"Expected"
"407"	23	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.75	"Expected"
"408"	23	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Expected"
"409"	23	"second"	0	"0"	0	"No_instructions"	0.75	"Expected"
"410"	23	"second"	1	"1"	1.06413040966505	"No_instructions"	0.75	"Expected"
"411"	23	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Expected"
"412"	23	"second"	2.5	"284"	2.88782549756493	"No_instructions"	0.75	"Expected"
"413"	23	"second"	3	"3"	3.22203821588321	"No_instructions"	0.75	"Expected"
"414"	23	"second"	4	"640"	13.6475795311731	"No_instructions"	0.75	"Expected"
"415"	24	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Expected"
"416"	24	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Expected"
"417"	24	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Expected"
"418"	24	"first"	0	"0"	0	"Instructions"	0.757396056863497	"Expected"
"419"	24	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Expected"
"420"	24	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Expected"
"421"	24	"first"	2.5	"284"	2.34082854547703	"Instructions"	0.75	"Expected"
"422"	24	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Expected"
"423"	24	"first"	4	"640"	13.1077227022524	"Instructions"	0.75	"Expected"
"424"	24	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.991402510346425	"Expected"
"425"	24	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.961764102006392	"Expected"
"426"	24	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.882633047576719	"Expected"
"427"	24	"second"	0	"0"	0	"Instructions"	0.757396056863497	"Expected"
"428"	24	"second"	1	"1"	1.09453231215461	"Instructions"	0.62590912339422	"Expected"
"429"	24	"second"	2	"2"	2.15847128479618	"Instructions"	0.543851413835441	"Expected"
"430"	24	"second"	2.5	"284"	2.34082854547703	"Instructions"	0.535209223925329	"Expected"
"431"	24	"second"	3	"3"	3.2524185571131	"Instructions"	0.509828070382132	"Expected"
"432"	24	"second"	4	"640"	13.1077227022524	"Instructions"	0.5	"Expected"
"433"	1	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.987672092659045	"Optimal"
"434"	1	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.954564074241562	"Optimal"
"435"	1	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.87696509042381	"Optimal"
"436"	1	"first"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.820785624037297	"Optimal"
"437"	1	"first"	0	"0"	0	"No_instructions"	0.761249741221222	"Optimal"
"438"	1	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"439"	1	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"440"	1	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"441"	1	"first"	4	"640"	10.2794970268896	"No_instructions"	0.75	"Optimal"
"442"	1	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.987672092659045	"Optimal"
"443"	1	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.954564074241562	"Optimal"
"444"	1	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.87696509042381	"Optimal"
"445"	1	"second"	-0.5	"284"	-0.516874694255169	"No_instructions"	0.820785624037297	"Optimal"
"446"	1	"second"	0	"0"	0	"No_instructions"	0.761249741221222	"Optimal"
"447"	1	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"448"	1	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"449"	1	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"450"	1	"second"	4	"640"	10.2794970268896	"No_instructions"	0.75	"Optimal"
"451"	2	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.999937104377724	"Optimal"
"452"	2	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.997055853143447	"Optimal"
"453"	2	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.9552846851797	"Optimal"
"454"	2	"first"	0	"0"	0	"Instructions"	0.790097998885094	"Optimal"
"455"	2	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"456"	2	"first"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"457"	2	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"458"	2	"first"	3.5	"284"	3.34355681980247	"Instructions"	0.75	"Optimal"
"459"	2	"first"	4	"640"	14.0969967460437	"Instructions"	0.75	"Optimal"
"460"	2	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.999937104377724	"Optimal"
"461"	2	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.997055853143447	"Optimal"
"462"	2	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.9552846851797	"Optimal"
"463"	2	"second"	0	"0"	0	"Instructions"	0.790097998885094	"Optimal"
"464"	2	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"465"	2	"second"	2	"2"	2.1888649458271	"Instructions"	0.75	"Optimal"
"466"	2	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"467"	2	"second"	3.5	"284"	3.34355681980247	"Instructions"	0.75	"Optimal"
"468"	2	"second"	4	"640"	14.0969967460437	"Instructions"	0.75	"Optimal"
"469"	3	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.929477559481497	"Optimal"
"470"	3	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.886169122233814	"Optimal"
"471"	3	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.832590137271459	"Optimal"
"472"	3	"first"	0	"0"	0	"No_instructions"	0.769432675864429	"Optimal"
"473"	3	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"474"	3	"first"	1.5	"284"	1.97610308973502	"No_instructions"	0.75	"Optimal"
"475"	3	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"476"	3	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"477"	3	"first"	4	"640"	12.7474917097666	"No_instructions"	0.75	"Optimal"
"478"	3	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.929477559481497	"Optimal"
"479"	3	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.886169122233814	"Optimal"
"480"	3	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.832590137271459	"Optimal"
"481"	3	"second"	0	"0"	0	"No_instructions"	0.769432675864429	"Optimal"
"482"	3	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"483"	3	"second"	1.5	"284"	1.97610308973502	"No_instructions"	0.75	"Optimal"
"484"	3	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"485"	3	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"486"	3	"second"	4	"640"	12.7474917097666	"No_instructions"	0.75	"Optimal"
"487"	4	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.946289803289929	"Optimal"
"488"	4	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.900493845438592	"Optimal"
"489"	4	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.838786520858423	"Optimal"
"490"	4	"first"	0	"0"	0	"Instructions"	0.763098485892104	"Optimal"
"491"	4	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"492"	4	"first"	1.5	"284"	1.61133758830531	"Instructions"	0.75	"Optimal"
"493"	4	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"494"	4	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"495"	4	"first"	4	"640"	12.3870075474443	"Instructions"	0.75	"Optimal"
"496"	4	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.946289803289929	"Optimal"
"497"	4	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.900493845438592	"Optimal"
"498"	4	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.838786520858423	"Optimal"
"499"	4	"second"	0	"0"	0	"Instructions"	0.763098485892104	"Optimal"
"500"	4	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"501"	4	"second"	1.5	"284"	1.61133758830531	"Instructions"	0.75	"Optimal"
"502"	4	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"503"	4	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"504"	4	"second"	4	"640"	12.3870075474443	"Instructions"	0.75	"Optimal"
"505"	5	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.961886743864584	"Optimal"
"506"	5	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.919533048975186	"Optimal"
"507"	5	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.854477312376765	"Optimal"
"508"	5	"first"	0	"0"	0	"No_instructions"	0.774328741893482	"Optimal"
"509"	5	"first"	0.5	"284"	0.942521344413154	"No_instructions"	0.75	"Optimal"
"510"	5	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"511"	5	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"512"	5	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"513"	5	"first"	4	"640"	11.7254852148345	"No_instructions"	0.75	"Optimal"
"514"	5	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.961886743864584	"Optimal"
"515"	5	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.919533048975186	"Optimal"
"516"	5	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.854477312376765	"Optimal"
"517"	5	"second"	0	"0"	0	"No_instructions"	0.774328741893482	"Optimal"
"518"	5	"second"	0.5	"284"	0.942521344413154	"No_instructions"	0.75	"Optimal"
"519"	5	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"520"	5	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"521"	5	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"522"	5	"second"	4	"640"	11.7254852148345	"No_instructions"	0.75	"Optimal"
"523"	6	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.977957999775078	"Optimal"
"524"	6	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.944634903861957	"Optimal"
"525"	6	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.883098701521908	"Optimal"
"526"	6	"first"	0	"0"	0	"Instructions"	0.798171661527153	"Optimal"
"527"	6	"first"	0.5	"284"	0.760103851360247	"Instructions"	0.75	"Optimal"
"528"	6	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"529"	6	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"530"	6	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"531"	6	"first"	4	"640"	11.5449319601529	"Instructions"	0.75	"Optimal"
"532"	6	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.977957999775078	"Optimal"
"533"	6	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.944634903861957	"Optimal"
"534"	6	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.883098701521908	"Optimal"
"535"	6	"second"	0	"0"	0	"Instructions"	0.798171661527153	"Optimal"
"536"	6	"second"	0.5	"284"	0.760103851360247	"Instructions"	0.75	"Optimal"
"537"	6	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"538"	6	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"539"	6	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"540"	6	"second"	4	"640"	11.5449319601529	"Instructions"	0.75	"Optimal"
"541"	7	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Optimal"
"542"	7	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.999999999973149	"Optimal"
"543"	7	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.999872058885438	"Optimal"
"544"	7	"first"	0	"0"	0	"No_instructions"	0.829128169518988	"Optimal"
"545"	7	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"546"	7	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"547"	7	"first"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"548"	7	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"549"	7	"first"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"550"	7	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Optimal"
"551"	7	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.999999999973149	"Optimal"
"552"	7	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.999872058885438	"Optimal"
"553"	7	"second"	0	"0"	0	"No_instructions"	0.829128169518988	"Optimal"
"554"	7	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"555"	7	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"556"	7	"second"	2.5	"284"	2.82705410220499	"No_instructions"	0.75	"Optimal"
"557"	7	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"558"	7	"second"	4	"640"	13.5876250450242	"No_instructions"	0.75	"Optimal"
"559"	8	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.942473390758753	"Optimal"
"560"	8	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.903162022000102	"Optimal"
"561"	8	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.849091965173385	"Optimal"
"562"	8	"first"	0	"0"	0	"Instructions"	0.786404326396825	"Optimal"
"563"	8	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"564"	8	"first"	1.5	"284"	1.64173606272954	"Instructions"	0.75	"Optimal"
"565"	8	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"566"	8	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"567"	8	"first"	4	"640"	12.4170573964096	"Instructions"	0.75	"Optimal"
"568"	8	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.942473390758753	"Optimal"
"569"	8	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.903162022000102	"Optimal"
"570"	8	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.849091965173385	"Optimal"
"571"	8	"second"	0	"0"	0	"Instructions"	0.786404326396825	"Optimal"
"572"	8	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"573"	8	"second"	1.5	"284"	1.64173606272954	"Instructions"	0.75	"Optimal"
"574"	8	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"575"	8	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"576"	8	"second"	4	"640"	12.4170573964096	"Instructions"	0.75	"Optimal"
"577"	9	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.876512629056039	"Optimal"
"578"	9	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.813015943694763	"Optimal"
"579"	9	"first"	-1.5	"284"	-2.12807732003173	"No_instructions"	0.811104462002468	"Optimal"
"580"	9	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Optimal"
"581"	9	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"582"	9	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"583"	9	"first"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"584"	9	"first"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"585"	9	"first"	4	"640"	8.67908175351893	"No_instructions"	0.75	"Optimal"
"586"	9	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.876512629056039	"Optimal"
"587"	9	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.813015943694763	"Optimal"
"588"	9	"second"	-1.5	"284"	-2.12807732003173	"No_instructions"	0.811104462002468	"Optimal"
"589"	9	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.75	"Optimal"
"590"	9	"second"	0	"0"	0	"No_instructions"	0.75	"Optimal"
"591"	9	"second"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Optimal"
"592"	9	"second"	2	"2"	2.15847128479618	"No_instructions"	0.75	"Optimal"
"593"	9	"second"	3	"3"	3.2524185571131	"No_instructions"	0.75	"Optimal"
"594"	9	"second"	4	"640"	8.67908175351893	"No_instructions"	0.75	"Optimal"
"595"	10	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.999886412777531	"Optimal"
"596"	10	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.996600362197049	"Optimal"
"597"	10	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.963784631158841	"Optimal"
"598"	10	"first"	0	"0"	0	"Instructions"	0.831250930816988	"Optimal"
"599"	10	"first"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"600"	10	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"601"	10	"first"	2.5	"284"	2.82705410220499	"Instructions"	0.75	"Optimal"
"602"	10	"first"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"603"	10	"first"	4	"640"	13.5876250450242	"Instructions"	0.75	"Optimal"
"604"	10	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.999886412777531	"Optimal"
"605"	10	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.996600362197049	"Optimal"
"606"	10	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.963784631158841	"Optimal"
"607"	10	"second"	0	"0"	0	"Instructions"	0.831250930816988	"Optimal"
"608"	10	"second"	1	"1"	1.09453231215461	"Instructions"	0.75	"Optimal"
"609"	10	"second"	2	"2"	2.15847128479618	"Instructions"	0.75	"Optimal"
"610"	10	"second"	2.5	"284"	2.82705410220499	"Instructions"	0.75	"Optimal"
"611"	10	"second"	3	"3"	3.2524185571131	"Instructions"	0.75	"Optimal"
"612"	10	"second"	4	"640"	13.5876250450242	"Instructions"	0.75	"Optimal"
"613"	11	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.996642018462348	"Optimal"
"614"	11	"first"	-2	"-2"	-2.1888649458271	"No_instructions"	0.972022562136634	"Optimal"
"615"	11	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.876192714646125	"Optimal"
"616"	11	"first"	0	"0"	0	"No_instructions"	0.75	"Optimal"
