"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"mean_fix_pos"	"box"	"fix_type"
"281"	"25"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"282"	"25"	"second"	-1.5	"284"	-2.06728849639045	"Instructions"	1	"Centre"	"Optimal"
"283"	"25"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Centre"	"Optimal"
"284"	"25"	"second"	0	"0"	0	"Instructions"	0	"Centre"	"Optimal"
"285"	"25"	"second"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"286"	"25"	"second"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"287"	"25"	"second"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"288"	"25"	"second"	4	"640"	8.73954036549999	"Instructions"	0	"Centre"	"Optimal"
"289"	"26"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Centre"	"Optimal"
"290"	"26"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"291"	"26"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	1	"Centre"	"Optimal"
"292"	"26"	"first"	0	"0"	0	"No_instructions"	1	"Centre"	"Optimal"
"293"	"26"	"first"	0.5	"284"	0.577682505779257	"No_instructions"	0	"Centre"	"Optimal"
"294"	"26"	"first"	1	"1"	1.09453231215461	"No_instructions"	0	"Centre"	"Optimal"
"295"	"26"	"first"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"296"	"26"	"first"	3	"3"	3.2524185571131	"No_instructions"	0	"Centre"	"Optimal"
"297"	"26"	"first"	4	"640"	11.3643211697366	"No_instructions"	0	"Centre"	"Optimal"
"298"	"26"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Centre"	"Optimal"
"299"	"26"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"300"	"26"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	1	"Centre"	"Optimal"
"301"	"26"	"second"	0	"0"	0	"No_instructions"	1	"Centre"	"Optimal"
"302"	"26"	"second"	0.5	"284"	0.577682505779257	"No_instructions"	0	"Centre"	"Optimal"
"303"	"26"	"second"	1	"1"	1.09453231215461	"No_instructions"	0	"Centre"	"Optimal"
"304"	"26"	"second"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"305"	"26"	"second"	3	"3"	3.2524185571131	"No_instructions"	0	"Centre"	"Optimal"
"306"	"26"	"second"	4	"640"	11.3643211697366	"No_instructions"	0	"Centre"	"Optimal"
"307"	"3"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Centre"	"Optimal"
"308"	"3"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"309"	"3"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Centre"	"Optimal"
"310"	"3"	"first"	0	"0"	0	"Instructions"	0	"Centre"	"Optimal"
"311"	"3"	"first"	0.5	"284"	0.820910156087671	"Instructions"	0	"Centre"	"Optimal"
"312"	"3"	"first"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"313"	"3"	"first"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"314"	"3"	"first"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"315"	"3"	"first"	4	"640"	11.6051228141665	"Instructions"	0	"Centre"	"Optimal"
"316"	"3"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Centre"	"Optimal"
"317"	"3"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"318"	"3"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Centre"	"Optimal"
"319"	"3"	"second"	0	"0"	0	"Instructions"	0	"Centre"	"Optimal"
"320"	"3"	"second"	0.5	"284"	0.820910156087671	"Instructions"	0	"Centre"	"Optimal"
"321"	"3"	"second"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"322"	"3"	"second"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"323"	"3"	"second"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"324"	"3"	"second"	4	"640"	11.6051228141665	"Instructions"	0	"Centre"	"Optimal"
"325"	"4"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	1	"Centre"	"Optimal"
"326"	"4"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"327"	"4"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	1	"Centre"	"Optimal"
"328"	"4"	"first"	0	"0"	0	"No_instructions"	0	"Centre"	"Optimal"
"329"	"4"	"first"	1	"1"	1.09453231215461	"No_instructions"	0	"Centre"	"Optimal"
"330"	"4"	"first"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"331"	"4"	"first"	3	"3"	3.2524185571131	"No_instructions"	0	"Centre"	"Optimal"
"332"	"4"	"first"	3.5	"284"	4.46721182760802	"No_instructions"	0	"Centre"	"Optimal"
"333"	"4"	"first"	4	"640"	15.2036700407734	"No_instructions"	0	"Centre"	"Optimal"
"334"	"4"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	1	"Centre"	"Optimal"
"335"	"4"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"336"	"4"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	1	"Centre"	"Optimal"
"337"	"4"	"second"	0	"0"	0	"No_instructions"	0	"Centre"	"Optimal"
"338"	"4"	"second"	1	"1"	1.09453231215461	"No_instructions"	0	"Centre"	"Optimal"
"339"	"4"	"second"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"340"	"4"	"second"	3	"3"	3.2524185571131	"No_instructions"	0	"Centre"	"Optimal"
"341"	"4"	"second"	3.5	"284"	4.46721182760802	"No_instructions"	0	"Centre"	"Optimal"
"342"	"4"	"second"	4	"640"	15.2036700407734	"No_instructions"	0	"Centre"	"Optimal"
"343"	"5"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Centre"	"Optimal"
"344"	"5"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"345"	"5"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	1	"Centre"	"Optimal"
"346"	"5"	"first"	0	"0"	0	"Instructions"	1	"Centre"	"Optimal"
"347"	"5"	"first"	0.5	"284"	1.00332615954001	"Instructions"	0	"Centre"	"Optimal"
"348"	"5"	"first"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"349"	"5"	"first"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"350"	"5"	"first"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"351"	"5"	"first"	4	"640"	11.7856566971722	"Instructions"	0	"Centre"	"Optimal"
"352"	"5"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Centre"	"Optimal"
"353"	"5"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"354"	"5"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	1	"Centre"	"Optimal"
"355"	"5"	"second"	0	"0"	0	"Instructions"	1	"Centre"	"Optimal"
"356"	"5"	"second"	0.5	"284"	1.00332615954001	"Instructions"	0	"Centre"	"Optimal"
"357"	"5"	"second"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"358"	"5"	"second"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"359"	"5"	"second"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"360"	"5"	"second"	4	"640"	11.7856566971722	"Instructions"	0	"Centre"	"Optimal"
"361"	"6"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Centre"	"Optimal"
"362"	"6"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"363"	"6"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	1	"Centre"	"Optimal"
"364"	"6"	"first"	0	"0"	0	"No_instructions"	0	"Centre"	"Optimal"
"365"	"6"	"first"	0.5	"284"	0.395258232168093	"No_instructions"	0	"Centre"	"Optimal"
"366"	"6"	"first"	1	"1"	1.06413040966505	"No_instructions"	0	"Centre"	"Optimal"
"367"	"6"	"first"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"368"	"6"	"first"	3	"3"	3.2524185571131	"No_instructions"	0	"Centre"	"Optimal"
"369"	"6"	"first"	4	"640"	11.1836537138412	"No_instructions"	0	"Centre"	"Optimal"
"370"	"6"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Centre"	"Optimal"
"371"	"6"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"372"	"6"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	1	"Centre"	"Optimal"
"373"	"6"	"second"	0	"0"	0	"No_instructions"	0	"Centre"	"Optimal"
"374"	"6"	"second"	0.5	"284"	0.395258232168093	"No_instructions"	0	"Centre"	"Optimal"
"375"	"6"	"second"	1	"1"	1.06413040966505	"No_instructions"	0	"Centre"	"Optimal"
"376"	"6"	"second"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"377"	"6"	"second"	3	"3"	3.2524185571131	"No_instructions"	0	"Centre"	"Optimal"
"378"	"6"	"second"	4	"640"	11.1836537138412	"No_instructions"	0	"Centre"	"Optimal"
"379"	"7"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Centre"	"Optimal"
"380"	"7"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"381"	"7"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Centre"	"Optimal"
"382"	"7"	"first"	0	"0"	0	"Instructions"	1	"Centre"	"Optimal"
"383"	"7"	"first"	0.5	"284"	0.121618354246149	"Instructions"	1	"Centre"	"Optimal"
"384"	"7"	"first"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"385"	"7"	"first"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"386"	"7"	"first"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"387"	"7"	"first"	4	"640"	10.9125481900213	"Instructions"	0	"Centre"	"Optimal"
"388"	"7"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Centre"	"Optimal"
"389"	"7"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"390"	"7"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Centre"	"Optimal"
"391"	"7"	"second"	0	"0"	0	"Instructions"	1	"Centre"	"Optimal"
"392"	"7"	"second"	0.5	"284"	0.121618354246149	"Instructions"	1	"Centre"	"Optimal"
"393"	"7"	"second"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"394"	"7"	"second"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"395"	"7"	"second"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"396"	"7"	"second"	4	"640"	10.9125481900213	"Instructions"	0	"Centre"	"Optimal"
"397"	"8"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Centre"	"Optimal"
"398"	"8"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"399"	"8"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	1	"Centre"	"Optimal"
"400"	"8"	"first"	0	"0"	0	"No_instructions"	0	"Centre"	"Optimal"
"401"	"8"	"first"	1	"1"	1.06413040966505	"No_instructions"	0	"Centre"	"Optimal"
"402"	"8"	"first"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"403"	"8"	"first"	2.5	"284"	2.88782549756493	"No_instructions"	0	"Centre"	"Optimal"
"404"	"8"	"first"	3	"3"	3.22203821588321	"No_instructions"	0	"Centre"	"Optimal"
"405"	"8"	"first"	4	"640"	13.6475795311731	"No_instructions"	0	"Centre"	"Optimal"
"406"	"8"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Centre"	"Optimal"
"407"	"8"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	1	"Centre"	"Optimal"
"408"	"8"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	1	"Centre"	"Optimal"
"409"	"8"	"second"	0	"0"	0	"No_instructions"	0	"Centre"	"Optimal"
"410"	"8"	"second"	1	"1"	1.06413040966505	"No_instructions"	0	"Centre"	"Optimal"
"411"	"8"	"second"	2	"2"	2.15847128479618	"No_instructions"	0	"Centre"	"Optimal"
"412"	"8"	"second"	2.5	"284"	2.88782549756493	"No_instructions"	0	"Centre"	"Optimal"
"413"	"8"	"second"	3	"3"	3.22203821588321	"No_instructions"	0	"Centre"	"Optimal"
"414"	"8"	"second"	4	"640"	13.6475795311731	"No_instructions"	0	"Centre"	"Optimal"
"415"	"9"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Centre"	"Optimal"
"416"	"9"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"417"	"9"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Centre"	"Optimal"
"418"	"9"	"first"	0	"0"	0	"Instructions"	1	"Centre"	"Optimal"
"419"	"9"	"first"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"420"	"9"	"first"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"421"	"9"	"first"	2.5	"284"	2.34082854547703	"Instructions"	0	"Centre"	"Optimal"
"422"	"9"	"first"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"423"	"9"	"first"	4	"640"	13.1077227022524	"Instructions"	0	"Centre"	"Optimal"
"424"	"9"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Centre"	"Optimal"
"425"	"9"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Centre"	"Optimal"
"426"	"9"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Centre"	"Optimal"
"427"	"9"	"second"	0	"0"	0	"Instructions"	1	"Centre"	"Optimal"
"428"	"9"	"second"	1	"1"	1.09453231215461	"Instructions"	0	"Centre"	"Optimal"
"429"	"9"	"second"	2	"2"	2.15847128479618	"Instructions"	0	"Centre"	"Optimal"
"430"	"9"	"second"	2.5	"284"	2.34082854547703	"Instructions"	0	"Centre"	"Optimal"
"431"	"9"	"second"	3	"3"	3.2524185571131	"Instructions"	0	"Centre"	"Optimal"
"432"	"9"	"second"	4	"640"	13.1077227022524	"Instructions"	0	"Centre"	"Optimal"
"433"	"10"	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0	"Side"	"Optimal"
"434"	"10"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"435"	"10"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"436"	"10"	"first"	-0.5	"284"	-0.516874694255169	"No_instructions"	0	"Side"	"Optimal"
"437"	"10"	"first"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"438"	"10"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"439"	"10"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"440"	"10"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"441"	"10"	"first"	4	"640"	10.2794970268896	"No_instructions"	1	"Side"	"Optimal"
"442"	"10"	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0	"Side"	"Optimal"
"443"	"10"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"444"	"10"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"445"	"10"	"second"	-0.5	"284"	-0.516874694255169	"No_instructions"	0	"Side"	"Optimal"
"446"	"10"	"second"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"447"	"10"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"448"	"10"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"449"	"10"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"450"	"10"	"second"	4	"640"	10.2794970268896	"No_instructions"	1	"Side"	"Optimal"
"451"	"11"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"452"	"11"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"453"	"11"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"454"	"11"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"455"	"11"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"456"	"11"	"first"	2	"2"	2.1888649458271	"Instructions"	1	"Side"	"Optimal"
"457"	"11"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"458"	"11"	"first"	3.5	"284"	3.34355681980247	"Instructions"	1	"Side"	"Optimal"
"459"	"11"	"first"	4	"640"	14.0969967460437	"Instructions"	1	"Side"	"Optimal"
"460"	"11"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"461"	"11"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"462"	"11"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"463"	"11"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"464"	"11"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"465"	"11"	"second"	2	"2"	2.1888649458271	"Instructions"	1	"Side"	"Optimal"
"466"	"11"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"467"	"11"	"second"	3.5	"284"	3.34355681980247	"Instructions"	1	"Side"	"Optimal"
"468"	"11"	"second"	4	"640"	14.0969967460437	"Instructions"	1	"Side"	"Optimal"
"469"	"12"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"470"	"12"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"471"	"12"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"472"	"12"	"first"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"473"	"12"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"474"	"12"	"first"	1.5	"284"	1.97610308973502	"No_instructions"	1	"Side"	"Optimal"
"475"	"12"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"476"	"12"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"477"	"12"	"first"	4	"640"	12.7474917097666	"No_instructions"	1	"Side"	"Optimal"
"478"	"12"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"479"	"12"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"480"	"12"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"481"	"12"	"second"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"482"	"12"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"483"	"12"	"second"	1.5	"284"	1.97610308973502	"No_instructions"	1	"Side"	"Optimal"
"484"	"12"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"485"	"12"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"486"	"12"	"second"	4	"640"	12.7474917097666	"No_instructions"	1	"Side"	"Optimal"
"487"	"13"	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"488"	"13"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"489"	"13"	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"490"	"13"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"491"	"13"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"492"	"13"	"first"	1.5	"284"	1.61133758830531	"Instructions"	1	"Side"	"Optimal"
"493"	"13"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"494"	"13"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"495"	"13"	"first"	4	"640"	12.3870075474443	"Instructions"	1	"Side"	"Optimal"
"496"	"13"	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0	"Side"	"Optimal"
"497"	"13"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"498"	"13"	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0	"Side"	"Optimal"
"499"	"13"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"500"	"13"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"501"	"13"	"second"	1.5	"284"	1.61133758830531	"Instructions"	1	"Side"	"Optimal"
"502"	"13"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"503"	"13"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"504"	"13"	"second"	4	"640"	12.3870075474443	"Instructions"	1	"Side"	"Optimal"
"505"	"14"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"506"	"14"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"507"	"14"	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"508"	"14"	"first"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"509"	"14"	"first"	0.5	"284"	0.942521344413154	"No_instructions"	1	"Side"	"Optimal"
"510"	"14"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"511"	"14"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"512"	"14"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"513"	"14"	"first"	4	"640"	11.7254852148345	"No_instructions"	1	"Side"	"Optimal"
"514"	"14"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"515"	"14"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"516"	"14"	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0	"Side"	"Optimal"
"517"	"14"	"second"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"518"	"14"	"second"	0.5	"284"	0.942521344413154	"No_instructions"	1	"Side"	"Optimal"
"519"	"14"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"520"	"14"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"521"	"14"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"522"	"14"	"second"	4	"640"	11.7254852148345	"No_instructions"	1	"Side"	"Optimal"
"523"	"15"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"524"	"15"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"525"	"15"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"526"	"15"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"527"	"15"	"first"	0.5	"284"	0.760103851360247	"Instructions"	1	"Side"	"Optimal"
"528"	"15"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"529"	"15"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"530"	"15"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"531"	"15"	"first"	4	"640"	11.5449319601529	"Instructions"	1	"Side"	"Optimal"
"532"	"15"	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"533"	"15"	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"534"	"15"	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"535"	"15"	"second"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"536"	"15"	"second"	0.5	"284"	0.760103851360247	"Instructions"	1	"Side"	"Optimal"
"537"	"15"	"second"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"538"	"15"	"second"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"539"	"15"	"second"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
"540"	"15"	"second"	4	"640"	11.5449319601529	"Instructions"	1	"Side"	"Optimal"
"541"	"16"	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"542"	"16"	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"543"	"16"	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"544"	"16"	"first"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"545"	"16"	"first"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"546"	"16"	"first"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"547"	"16"	"first"	2.5	"284"	2.82705410220499	"No_instructions"	1	"Side"	"Optimal"
"548"	"16"	"first"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"549"	"16"	"first"	4	"640"	13.5876250450242	"No_instructions"	1	"Side"	"Optimal"
"550"	"16"	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0	"Side"	"Optimal"
"551"	"16"	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0	"Side"	"Optimal"
"552"	"16"	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0	"Side"	"Optimal"
"553"	"16"	"second"	0	"0"	0	"No_instructions"	0	"Side"	"Optimal"
"554"	"16"	"second"	1	"1"	1.09453231215461	"No_instructions"	1	"Side"	"Optimal"
"555"	"16"	"second"	2	"2"	2.15847128479618	"No_instructions"	1	"Side"	"Optimal"
"556"	"16"	"second"	2.5	"284"	2.82705410220499	"No_instructions"	1	"Side"	"Optimal"
"557"	"16"	"second"	3	"3"	3.2524185571131	"No_instructions"	1	"Side"	"Optimal"
"558"	"16"	"second"	4	"640"	13.5876250450242	"No_instructions"	1	"Side"	"Optimal"
"559"	"17"	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0	"Side"	"Optimal"
"560"	"17"	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0	"Side"	"Optimal"
"561"	"17"	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0	"Side"	"Optimal"
"562"	"17"	"first"	0	"0"	0	"Instructions"	0	"Side"	"Optimal"
"563"	"17"	"first"	1	"1"	1.09453231215461	"Instructions"	1	"Side"	"Optimal"
"564"	"17"	"first"	1.5	"284"	1.64173606272954	"Instructions"	1	"Side"	"Optimal"
"565"	"17"	"first"	2	"2"	2.15847128479618	"Instructions"	1	"Side"	"Optimal"
"566"	"17"	"first"	3	"3"	3.2524185571131	"Instructions"	1	"Side"	"Optimal"
