4,392,1,1
4,534,1,0
4,284,1,NaN
4,428,1,1
4,499,1,0
4,640,1,NaN
4,463,1,0
4,357,1,0
4,392,1,1
4,284,1,0
4,534,1,1
4,357,1,0
4,570,1,0
4,463,1,0
4,428,1,NaN
4,534,1,1
4,534,1,1
4,499,1,1
4,357,1,0
4,534,1,1
4,392,1,0
4,570,1,1
4,428,1,0
4,570,1,NaN
4,392,1,0
4,499,1,0
4,570,1,0
4,357,1,NaN
4,640,1,NaN
4,463,1,0
4,570,1,0
4,392,1,1
4,392,1,0
4,463,1,1
4,463,1,1
4,534,1,1
4,499,1,NaN
4,428,1,NaN
4,463,1,0
4,640,1,NaN
4,499,1,NaN
4,570,1,1
4,463,1,NaN
4,570,1,1
4,463,1,1
4,357,1,NaN
4,392,1,0
4,640,1,1
4,357,1,NaN
4,357,1,NaN
4,428,1,1
4,534,1,1
4,428,1,NaN
4,499,1,NaN
4,284,1,NaN
4,392,1,NaN
4,428,1,0
4,357,1,NaN
4,640,1,1
4,640,1,0
4,499,1,1
4,534,1,NaN
4,640,1,NaN
4,284,1,1
4,357,1,NaN
4,499,1,NaN
4,284,1,NaN
4,499,1,0
4,284,1,NaN
4,499,1,NaN
4,392,1,0
4,284,1,NaN
4,570,1,NaN
4,640,1,0
4,428,1,1
4,534,1,1
4,428,1,1
4,392,1,0
4,284,1,1
4,570,1,NaN
4,640,1,NaN
4,463,1,NaN
4,463,1,0
4,428,1,NaN
4,357,1,NaN
4,640,1,1
4,284,1,0
4,284,1,NaN
4,570,1,NaN
4,534,1,NaN
