6,290,1,1
6,640,3,0
6,284,1,1
6,148,1,1
6,326,3,1
6,183,2,1
6,640,1,NaN
6,255,1,1
6,219,2,1
6,148,2,1
6,290,1,NaN
6,112,2,1
6,640,1,1
6,148,1,NaN
6,183,2,1
6,219,2,NaN
6,183,3,0
6,284,1,NaN
6,640,3,1
6,148,1,1
6,148,2,1
6,640,1,0
6,290,3,1
6,255,3,1
6,284,1,0
6,148,2,1
6,219,1,0
6,183,1,NaN
6,112,1,1
6,219,2,1
6,183,1,NaN
6,284,2,1
6,183,2,1
6,255,2,0
6,148,1,1
6,284,3,0
6,640,1,0
6,326,1,1
6,219,2,1
6,326,1,1
6,284,2,1
6,219,1,NaN
6,183,2,1
6,255,2,0
6,290,2,1
6,326,3,1
6,255,1,0
6,326,1,NaN
6,219,2,1
6,255,2,1
6,148,2,1
6,112,1,1
6,112,2,NaN
6,112,1,NaN
6,326,2,1
6,326,3,0
6,290,1,1
6,326,1,1
6,255,1,1
6,219,1,NaN
6,284,2,NaN
6,112,1,1
6,112,2,1
6,290,3,1
6,112,2,NaN
6,183,3,0
6,255,1,1
6,255,1,1
6,183,2,0
6,290,2,1
6,640,3,1
6,284,2,1
6,284,2,NaN
6,640,3,1
6,290,1,1
6,219,2,NaN
6,255,2,1
6,640,3,NaN
6,290,2,NaN
6,148,1,NaN
6,284,1,NaN
6,290,1,0
6,219,3,1
6,148,1,NaN
6,183,1,0
6,640,3,1
6,112,1,0
6,112,1,NaN
6,326,1,1
6,326,1,0
