2,640,1,NaN
2,224,3,0
2,295,3,0
2,284,3,NaN
2,259,3,1
2,117,3,1
2,295,3,1
2,188,2,NaN
2,153,3,1
2,284,2,NaN
2,224,3,NaN
2,640,2,NaN
2,295,3,0
2,284,2,NaN
2,117,2,NaN
2,153,3,NaN
2,117,2,NaN
2,331,3,0
2,295,1,NaN
2,284,3,NaN
2,284,3,NaN
2,295,3,NaN
2,224,3,1
2,188,3,NaN
2,331,3,NaN
2,284,1,NaN
2,153,3,NaN
2,117,1,NaN
2,640,2,NaN
2,153,3,0
2,117,3,1
2,331,3,NaN
2,117,3,0
2,188,3,1
2,284,3,NaN
2,331,3,0
2,295,3,1
2,259,3,NaN
2,153,3,0
2,259,3,1
2,331,3,1
2,153,3,1
2,117,3,1
2,188,3,1
2,224,3,NaN
2,259,1,NaN
2,188,3,NaN
2,259,3,1
2,153,3,1
2,188,3,0
2,284,1,NaN
2,640,1,NaN
2,640,2,NaN
2,259,1,NaN
2,259,3,NaN
2,224,1,NaN
2,259,2,NaN
2,188,1,NaN
2,153,3,1
2,331,3,1
2,640,1,NaN
2,640,3,NaN
2,224,3,NaN
2,640,3,NaN
2,117,1,NaN
2,188,3,NaN
2,188,3,NaN
2,117,3,NaN
2,224,3,NaN
2,295,3,0
2,331,3,NaN
2,331,3,1
2,295,3,0
2,224,3,1
2,153,3,NaN
2,188,3,1
2,295,3,0
2,224,3,NaN
2,284,3,1
2,331,3,0
2,224,3,NaN
2,153,3,NaN
2,284,3,1
2,117,2,NaN
2,331,3,1
2,295,3,NaN
2,640,1,NaN
2,640,1,NaN
2,259,3,1
2,259,3,0
