3,284,1,1
3,281,1,1
3,423,2,1
3,246,1,1
3,281,1,0
3,246,1,1
3,640,3,0
3,459,3,1
3,388,3,0
3,284,1,1
3,317,1,NaN
3,281,1,1
3,246,1,NaN
3,459,3,0
3,352,1,0
3,352,1,1
3,459,3,1
3,640,3,NaN
3,281,1,1
3,281,1,1
3,388,3,1
3,284,1,1
3,423,2,1
3,352,1,1
3,317,1,1
3,459,2,0
3,281,1,1
3,352,1,1
3,640,2,0
3,640,2,1
3,640,2,NaN
3,284,1,1
3,640,2,1
3,423,3,1
3,281,1,1
3,388,2,0
3,388,3,1
3,388,3,1
3,640,2,1
3,423,3,1
3,281,1,NaN
3,284,1,1
3,284,1,1
3,423,2,1
3,284,1,1
3,388,3,1
3,352,1,1
3,246,1,1
3,317,1,1
3,459,2,0
3,317,1,1
3,317,1,0
3,284,1,0
3,317,1,0
3,388,3,1
3,317,1,0
3,246,1,1
3,281,1,1
3,246,1,1
3,423,3,NaN
3,459,2,1
3,352,1,1
3,284,1,1
3,459,3,1
3,388,2,0
3,246,1,1
3,281,1,NaN
3,459,2,1
3,640,2,0
3,246,1,1
3,459,3,1
3,352,1,0
3,352,1,1
3,388,3,1
3,317,1,NaN
3,640,3,1
3,388,2,0
3,459,3,1
3,423,2,1
3,352,1,0
3,640,2,0
3,246,1,1
3,317,1,1
3,246,1,1
3,423,3,1
3,352,1,0
3,284,1,1
3,423,2,0
3,317,1,NaN
3,423,2,0
