"participant"	"Vis_Degs"	"half"	"condition"	"mean_acc"	"acc_type"
2	8.52791411433207	"second"	"Instructions"	0.75	"Actual"
2	8.61861830002437	"first"	"Instructions"	0.783783783783784	"Actual"
2	8.61861830002437	"second"	"Instructions"	0.794117647058823	"Actual"
2	19.2750762258619	"first"	"Instructions"	0.814814814814815	"Actual"
2	19.2750762258619	"second"	"Instructions"	0.615384615384615	"Actual"
3	3.40431331816549	"first"	"No_instructions"	0.916666666666667	"Actual"
3	3.40431331816549	"second"	"No_instructions"	0.8	"Actual"
3	4.49756992965304	"first"	"No_instructions"	0.903225806451613	"Actual"
3	4.49756992965304	"second"	"No_instructions"	0.875	"Actual"
3	5.55967532169865	"first"	"No_instructions"	0.826086956521739	"Actual"
3	5.55967532169865	"second"	"No_instructions"	0.724137931034483	"Actual"
3	6.65112836778944	"first"	"No_instructions"	0.724137931034483	"Actual"
3	6.65112836778944	"second"	"No_instructions"	0.681818181818182	"Actual"
3	7.74137464334269	"first"	"No_instructions"	0.608695652173913	"Actual"
3	7.74137464334269	"second"	"No_instructions"	0.793103448275862	"Actual"
3	8.61861830002437	"first"	"No_instructions"	0.741935483870968	"Actual"
3	8.61861830002437	"second"	"No_instructions"	0.724137931034483	"Actual"
3	8.79999410289425	"first"	"No_instructions"	0.636363636363636	"Actual"
3	8.79999410289425	"second"	"No_instructions"	0.866666666666667	"Actual"
3	9.88729021711115	"first"	"No_instructions"	0.689655172413793	"Actual"
3	9.88729021711115	"second"	"No_instructions"	0.727272727272727	"Actual"
3	19.2750762258619	"first"	"No_instructions"	0.617647058823529	"Actual"
3	19.2750762258619	"second"	"No_instructions"	0.666666666666667	"Actual"
4	3.76881091199951	"first"	"Instructions"	0.967741935483871	"Actual"
4	3.76881091199951	"second"	"Instructions"	0.964285714285714	"Actual"
4	4.86181667408081	"first"	"Instructions"	0.935483870967742	"Actual"
4	4.86181667408081	"second"	"Instructions"	0.851851851851852	"Actual"
4	5.92361499528803	"first"	"Instructions"	0.939393939393939	"Actual"
4	5.92361499528803	"second"	"Instructions"	0.925925925925926	"Actual"
4	7.01468753785814	"first"	"Instructions"	0.805555555555556	"Actual"
4	7.01468753785814	"second"	"Instructions"	0.787878787878788	"Actual"
4	8.10448814935123	"first"	"Instructions"	0.641025641025641	"Actual"
4	8.10448814935123	"second"	"Instructions"	0.714285714285714	"Actual"
4	8.61861830002437	"first"	"Instructions"	0.815789473684211	"Actual"
4	8.61861830002437	"second"	"Instructions"	0.777777777777778	"Actual"
4	9.16261231088515	"first"	"Instructions"	0.789473684210526	"Actual"
4	9.16261231088515	"second"	"Instructions"	0.586206896551724	"Actual"
4	10.2493357263179	"first"	"Instructions"	0.8	"Actual"
4	10.2493357263179	"second"	"Instructions"	0.647058823529412	"Actual"
4	19.2750762258619	"first"	"Instructions"	0.823529411764706	"Actual"
4	19.2750762258619	"second"	"Instructions"	0.529411764705882	"Actual"
5	4.43685309817014	"first"	"No_instructions"	0.769230769230769	"Actual"
5	4.43685309817014	"second"	"No_instructions"	0.96551724137931	"Actual"
5	5.5293418467264	"first"	"No_instructions"	0.739130434782609	"Actual"
5	5.5293418467264	"second"	"No_instructions"	0.827586206896552	"Actual"
5	6.62082561733784	"first"	"No_instructions"	0.84	"Actual"
5	6.62082561733784	"second"	"No_instructions"	0.793103448275862	"Actual"
5	7.68084038734382	"first"	"No_instructions"	0.866666666666667	"Actual"
5	7.68084038734382	"second"	"No_instructions"	0.823529411764706	"Actual"
5	8.61861830002437	"first"	"No_instructions"	0.818181818181818	"Actual"
5	8.61861830002437	"second"	"No_instructions"	0.90625	"Actual"
5	8.76976784558692	"first"	"No_instructions"	0.75	"Actual"
5	8.76976784558692	"second"	"No_instructions"	0.885714285714286	"Actual"
5	9.82692985884999	"first"	"No_instructions"	0.794117647058823	"Actual"
5	9.82692985884999	"second"	"No_instructions"	0.647058823529412	"Actual"
5	10.9125481900213	"first"	"No_instructions"	0.727272727272727	"Actual"
5	10.9125481900213	"second"	"No_instructions"	0.852941176470588	"Actual"
5	19.2750762258619	"first"	"No_instructions"	0.814814814814815	"Actual"
5	19.2750762258619	"second"	"No_instructions"	0.771428571428571	"Actual"
6	4.64935088054167	"first"	"Instructions"	0.972222222222222	"Actual"
6	4.64935088054167	"second"	"Instructions"	0.962962962962963	"Actual"
6	5.71133091610219	"first"	"Instructions"	0.971428571428571	"Actual"
6	5.71133091610219	"second"	"Instructions"	1	"Actual"
6	6.80262806765538	"first"	"Instructions"	0.833333333333333	"Actual"
6	6.80262806765538	"second"	"Instructions"	0.939393939393939	"Actual"
6	7.86243014136901	"first"	"Instructions"	0.641025641025641	"Actual"
6	7.86243014136901	"second"	"Instructions"	0.714285714285714	"Actual"
6	8.61861830002437	"first"	"Instructions"	0.694444444444444	"Actual"
6	8.61861830002437	"second"	"Instructions"	0.8	"Actual"
6	8.95110690316547	"first"	"Instructions"	0.810810810810811	"Actual"
6	8.95110690316547	"second"	"Instructions"	0.6	"Actual"
6	10.0079944015517	"first"	"Instructions"	0.805555555555556	"Actual"
6	10.0079944015517	"second"	"Instructions"	0.724137931034483	"Actual"
6	11.0932990087521	"first"	"Instructions"	0.735294117647059	"Actual"
6	11.0932990087521	"second"	"Instructions"	0.730769230769231	"Actual"
6	19.2750762258619	"first"	"Instructions"	0.742857142857143	"Actual"
6	19.2750762258619	"second"	"Instructions"	0.481481481481481	"Actual"
7	2.55356363233729	"first"	"No_instructions"	0.896551724137931	"Actual"
7	2.55356363233729	"second"	"No_instructions"	1	"Actual"
7	3.64731982608496	"first"	"No_instructions"	0.733333333333333	"Actual"
7	3.64731982608496	"second"	"No_instructions"	0.90625	"Actual"
7	4.71005872072601	"first"	"No_instructions"	0.8125	"Actual"
7	4.71005872072601	"second"	"No_instructions"	0.783783783783784	"Actual"
7	5.80231469650174	"first"	"No_instructions"	0.793103448275862	"Actual"
7	5.80231469650174	"second"	"No_instructions"	0.757575757575758	"Actual"
7	6.89351649472703	"first"	"No_instructions"	0.612903225806452	"Actual"
7	6.89351649472703	"second"	"No_instructions"	0.696969696969697	"Actual"
7	7.95321024653925	"first"	"No_instructions"	0.62962962962963	"Actual"
7	7.95321024653925	"second"	"No_instructions"	0.78125	"Actual"
7	8.61861830002437	"first"	"No_instructions"	0.766666666666667	"Actual"
7	8.61861830002437	"second"	"No_instructions"	0.636363636363636	"Actual"
7	9.04175964570607	"first"	"No_instructions"	0.705882352941177	"Actual"
7	9.04175964570607	"second"	"No_instructions"	0.857142857142857	"Actual"
7	19.2750762258619	"first"	"No_instructions"	0.642857142857143	"Actual"
7	19.2750762258619	"second"	"No_instructions"	0.588235294117647	"Actual"
8	3.76881091199951	"first"	"Instructions"	1	"Actual"
8	3.76881091199951	"second"	"Instructions"	0.972972972972973	"Actual"
8	4.83146643145461	"first"	"Instructions"	0.972222222222222	"Actual"
8	4.83146643145461	"second"	"Instructions"	1	"Actual"
8	5.92361499528803	"first"	"Instructions"	0.888888888888889	"Actual"
8	5.92361499528803	"second"	"Instructions"	0.947368421052632	"Actual"
8	6.98439623888503	"first"	"Instructions"	0.82051282051282	"Actual"
8	6.98439623888503	"second"	"Instructions"	0.911764705882353	"Actual"
8	8.07423481543505	"first"	"Instructions"	0.741935483870968	"Actual"
8	8.07423481543505	"second"	"Instructions"	0.756756756756757	"Actual"
8	8.61861830002437	"first"	"Instructions"	0.78125	"Actual"
8	8.61861830002437	"second"	"Instructions"	0.722222222222222	"Actual"
8	9.13240104890675	"first"	"Instructions"	0.75	"Actual"
8	9.13240104890675	"second"	"Instructions"	0.8	"Actual"
8	10.2191730017744	"first"	"Instructions"	0.857142857142857	"Actual"
8	10.2191730017744	"second"	"Instructions"	0.527777777777778	"Actual"
8	19.2750762258619	"first"	"Instructions"	0.722222222222222	"Actual"
8	19.2750762258619	"second"	"Instructions"	0.5	"Actual"
9	7.49921199134686	"first"	"No_instructions"	0.911764705882353	"Actual"
9	7.49921199134686	"second"	"No_instructions"	0.833333333333333	"Actual"
9	8.58838476804932	"first"	"No_instructions"	0.833333333333333	"Actual"
9	8.58838476804932	"second"	"No_instructions"	0.72972972972973	"Actual"
9	8.61861830002437	"first"	"No_instructions"	0.90625	"Actual"
9	8.61861830002437	"second"	"No_instructions"	0.735294117647059	"Actual"
9	9.64581611293034	"first"	"No_instructions"	0.771428571428571	"Actual"
9	9.64581611293034	"second"	"No_instructions"	0.727272727272727	"Actual"
9	10.7317428887178	"first"	"No_instructions"	0.65625	"Actual"
9	10.7317428887178	"second"	"No_instructions"	0.684210526315789	"Actual"
9	11.8157399947831	"first"	"No_instructions"	0.65625	"Actual"
9	11.8157399947831	"second"	"No_instructions"	0.756756756756757	"Actual"
9	12.8675971759135	"first"	"No_instructions"	0.727272727272727	"Actual"
9	12.8675971759135	"second"	"No_instructions"	0.588235294117647	"Actual"
9	13.947238738933	"first"	"No_instructions"	0.583333333333333	"Actual"
9	13.947238738933	"second"	"No_instructions"	0.625	"Actual"
9	19.2750762258619	"first"	"No_instructions"	0.636363636363636	"Actual"
9	19.2750762258619	"second"	"No_instructions"	0.558823529411765	"Actual"
10	2.55356363233729	"first"	"Instructions"	0.956521739130435	"Actual"
10	2.55356363233729	"second"	"Instructions"	1	"Actual"
10	3.64731982608496	"first"	"Instructions"	1	"Actual"
10	3.64731982608496	"second"	"Instructions"	1	"Actual"
10	4.71005872072601	"first"	"Instructions"	0.96551724137931	"Actual"
10	4.71005872072601	"second"	"Instructions"	0.970588235294118	"Actual"
10	5.80231469650174	"first"	"Instructions"	0.962962962962963	"Actual"
10	5.80231469650174	"second"	"Instructions"	0.972972972972973	"Actual"
10	6.89351649472703	"first"	"Instructions"	0.730769230769231	"Actual"
10	6.89351649472703	"second"	"Instructions"	0.794117647058823	"Actual"
10	7.95321024653925	"first"	"Instructions"	0.619047619047619	"Actual"
10	7.95321024653925	"second"	"Instructions"	0.657894736842105	"Actual"
10	8.61861830002437	"first"	"Instructions"	0.576923076923077	"Actual"
10	8.61861830002437	"second"	"Instructions"	0.75	"Actual"
10	9.04175964570607	"first"	"Instructions"	0.909090909090909	"Actual"
10	9.04175964570607	"second"	"Instructions"	0.675675675675676	"Actual"
10	19.2750762258619	"first"	"Instructions"	0.825	"Actual"
10	19.2750762258619	"second"	"Instructions"	0.555555555555556	"Actual"
11	2.55356363233729	"first"	"No_instructions"	0.777777777777778	"Actual"
11	2.55356363233729	"second"	"No_instructions"	0.894736842105263	"Actual"
11	3.61694576227769	"first"	"No_instructions"	0.842105263157895	"Actual"
11	3.61694576227769	"second"	"No_instructions"	0.884615384615385	"Actual"
11	4.71005872072601	"first"	"No_instructions"	0.761904761904762	"Actual"
11	4.71005872072601	"second"	"No_instructions"	0.833333333333333	"Actual"
11	5.80231469650174	"first"	"No_instructions"	0.714285714285714	"Actual"
11	5.80231469650174	"second"	"No_instructions"	0.807692307692308	"Actual"
11	6.86322131155289	"first"	"No_instructions"	0.714285714285714	"Actual"
11	6.86322131155289	"second"	"No_instructions"	0.709677419354839	"Actual"
11	7.95321024653925	"first"	"No_instructions"	0.607142857142857	"Actual"
11	7.95321024653925	"second"	"No_instructions"	0.617647058823529	"Actual"
11	8.61861830002437	"first"	"No_instructions"	0.419354838709677	"Actual"
11	8.61861830002437	"second"	"No_instructions"	0.441176470588235	"Actual"
11	9.01154331928836	"first"	"No_instructions"	0.666666666666667	"Actual"
11	9.01154331928836	"second"	"No_instructions"	0.444444444444444	"Actual"
11	19.2750762258619	"first"	"No_instructions"	0.527777777777778	"Actual"
11	19.2750762258619	"second"	"No_instructions"	0.485714285714286	"Actual"
12	5.10459368968783	"first"	"Instructions"	0.967741935483871	"Actual"
12	5.10459368968783	"second"	"Instructions"	0.833333333333333	"Actual"
12	6.19649168222992	"first"	"Instructions"	0.973684210526316	"Actual"
12	6.19649168222992	"second"	"Instructions"	0.763157894736842	"Actual"
12	7.2569822436058	"first"	"Instructions"	0.783783783783784	"Actual"
12	7.2569822436058	"second"	"Instructions"	0.694444444444444	"Actual"
12	8.34647373315161	"first"	"Instructions"	0.694444444444444	"Actual"
12	8.34647373315161	"second"	"Instructions"	0.852941176470588	"Actual"
12	8.61861830002437	"first"	"Instructions"	0.705882352941177	"Actual"
12	8.61861830002437	"second"	"Instructions"	0.515151515151515	"Actual"
12	9.40425611014671	"first"	"Instructions"	0.696969696969697	"Actual"
12	9.40425611014671	"second"	"Instructions"	0.702702702702703	"Actual"
12	10.4905859172902	"first"	"Instructions"	0.787878787878788	"Actual"
12	10.4905859172902	"second"	"Instructions"	0.72972972972973	"Actual"
12	11.5449319601529	"first"	"Instructions"	0.777777777777778	"Actual"
12	11.5449319601529	"second"	"Instructions"	0.657142857142857	"Actual"
12	19.2750762258619	"first"	"Instructions"	0.789473684210526	"Actual"
12	19.2750762258619	"second"	"Instructions"	0.578947368421053	"Actual"
13	4.25468778389886	"first"	"No_instructions"	0.75	"Actual"
13	4.25468778389886	"second"	"No_instructions"	0.970588235294118	"Actual"
13	5.31698604393155	"first"	"No_instructions"	0.911764705882353	"Actual"
13	5.31698604393155	"second"	"No_instructions"	0.864864864864865	"Actual"
13	6.40868064212841	"first"	"No_instructions"	0.846153846153846	"Actual"
13	6.40868064212841	"second"	"No_instructions"	0.789473684210526	"Actual"
13	7.46893689837142	"first"	"No_instructions"	0.75	"Actual"
13	7.46893689837142	"second"	"No_instructions"	0.794871794871795	"Actual"
13	8.55815003810567	"first"	"No_instructions"	0.527777777777778	"Actual"
13	8.55815003810567	"second"	"No_instructions"	0.552631578947368	"Actual"
13	8.61861830002437	"first"	"No_instructions"	0.424242424242424	"Actual"
13	8.61861830002437	"second"	"No_instructions"	0.657894736842105	"Actual"
13	9.61562576709552	"first"	"No_instructions"	0.486486486486487	"Actual"
13	9.61562576709552	"second"	"No_instructions"	0.769230769230769	"Actual"
13	10.7016034364034	"first"	"No_instructions"	0.444444444444444	"Actual"
13	10.7016034364034	"second"	"No_instructions"	0.621621621621622	"Actual"
13	19.2750762258619	"first"	"No_instructions"	0.424242424242424	"Actual"
13	19.2750762258619	"second"	"No_instructions"	0.625	"Actual"
14	3.10051236291244	"first"	"Instructions"	1	"Actual"
14	3.10051236291244	"second"	"Instructions"	1	"Actual"
14	4.16359700070342	"first"	"Instructions"	1	"Actual"
14	4.16359700070342	"second"	"Instructions"	1	"Actual"
14	5.25630618049436	"first"	"Instructions"	1	"Actual"
14	5.25630618049436	"second"	"Instructions"	0.942857142857143	"Actual"
14	6.31774781830496	"first"	"Instructions"	1	"Actual"
14	6.31774781830496	"second"	"Instructions"	0.871794871794872	"Actual"
14	7.40838358398365	"first"	"Instructions"	0.743589743589744	"Actual"
14	7.40838358398365	"second"	"Instructions"	0.861111111111111	"Actual"
14	8.49767700086819	"first"	"Instructions"	0.725	"Actual"
14	8.49767700086819	"second"	"Instructions"	0.594594594594595	"Actual"
14	8.61861830002437	"first"	"Instructions"	0.75	"Actual"
14	8.61861830002437	"second"	"Instructions"	0.717948717948718	"Actual"
14	9.55524106532	"first"	"Instructions"	0.85	"Actual"
14	9.55524106532	"second"	"Instructions"	0.710526315789474	"Actual"
14	19.2750762258619	"first"	"Instructions"	0.769230769230769	"Actual"
14	19.2750762258619	"second"	"Instructions"	0.53125	"Actual"
15	3.55619611365376	"first"	"No_instructions"	0.96551724137931	"Actual"
15	3.55619611365376	"second"	"No_instructions"	0.967741935483871	"Actual"
15	4.64935088054167	"first"	"No_instructions"	0.96875	"Actual"
15	4.64935088054167	"second"	"No_instructions"	0.970588235294118	"Actual"
15	5.71133091610219	"first"	"No_instructions"	0.84375	"Actual"
15	5.71133091610219	"second"	"No_instructions"	0.891891891891892	"Actual"
15	6.80262806765538	"first"	"No_instructions"	0.935483870967742	"Actual"
15	6.80262806765538	"second"	"No_instructions"	0.916666666666667	"Actual"
15	7.86243014136901	"first"	"No_instructions"	0.645161290322581	"Actual"
15	7.86243014136901	"second"	"No_instructions"	0.685714285714286	"Actual"
15	8.61861830002437	"first"	"No_instructions"	0.65625	"Actual"
15	8.61861830002437	"second"	"No_instructions"	0.727272727272727	"Actual"
15	8.95110690316547	"first"	"No_instructions"	0.548387096774194	"Actual"
15	8.95110690316547	"second"	"No_instructions"	0.59375	"Actual"
15	10.0079944015517	"first"	"No_instructions"	0.647058823529412	"Actual"
15	10.0079944015517	"second"	"No_instructions"	0.555555555555556	"Actual"
15	19.2750762258619	"first"	"No_instructions"	0.485714285714286	"Actual"
15	19.2750762258619	"second"	"No_instructions"	0.3	"Actual"
16	7.46893689837142	"first"	"Instructions"	0.942857142857143	"Actual"
16	7.46893689837142	"second"	"Instructions"	0.833333333333333	"Actual"
16	8.52791411433207	"first"	"Instructions"	0.837837837837838	"Actual"
16	8.52791411433207	"second"	"Instructions"	0.805555555555556	"Actual"
16	8.61861830002437	"first"	"Instructions"	0.842105263157895	"Actual"
16	8.61861830002437	"second"	"Instructions"	0.8125	"Actual"
16	9.61562576709552	"first"	"Instructions"	0.714285714285714	"Actual"
16	9.61562576709552	"second"	"Instructions"	0.736842105263158	"Actual"
16	10.671462499074	"first"	"Instructions"	0.58974358974359	"Actual"
16	10.671462499074	"second"	"Instructions"	0.638888888888889	"Actual"
16	11.7555717691842	"first"	"Instructions"	0.763157894736842	"Actual"
16	11.7555717691842	"second"	"Instructions"	0.527777777777778	"Actual"
16	12.8075479749964	"first"	"Instructions"	0.846153846153846	"Actual"
16	12.8075479749964	"second"	"Instructions"	0.621621621621622	"Actual"
16	13.8873220983092	"first"	"Instructions"	0.789473684210526	"Actual"
16	13.8873220983092	"second"	"Instructions"	0.696969696969697	"Actual"
16	19.2750762258619	"first"	"Instructions"	0.756756756756757	"Actual"
16	19.2750762258619	"second"	"Instructions"	0.764705882352941	"Actual"
17	4.80111551057	"first"	"No_instructions"	0.888888888888889	"Actual"
17	4.80111551057	"second"	"No_instructions"	0.857142857142857	"Actual"
17	5.89329115556566	"first"	"No_instructions"	0.931034482758621	"Actual"
17	5.89329115556566	"second"	"No_instructions"	0.925925925925926	"Actual"
17	6.98439623888503	"first"	"No_instructions"	0.870967741935484	"Actual"
17	6.98439623888503	"second"	"No_instructions"	0.846153846153846	"Actual"
17	8.04398035404022	"first"	"No_instructions"	0.84	"Actual"
17	8.04398035404022	"second"	"No_instructions"	0.772727272727273	"Actual"
17	8.61861830002437	"first"	"No_instructions"	0.833333333333333	"Actual"
17	8.61861830002437	"second"	"No_instructions"	0.758620689655172	"Actual"
17	9.13240104890675	"first"	"No_instructions"	0.8	"Actual"
17	9.13240104890675	"second"	"No_instructions"	0.625	"Actual"
17	10.1890088573383	"first"	"No_instructions"	0.56	"Actual"
17	10.1890088573383	"second"	"No_instructions"	0.566666666666667	"Actual"
17	11.2739944705171	"first"	"No_instructions"	0.666666666666667	"Actual"
17	11.2739944705171	"second"	"No_instructions"	0.766666666666667	"Actual"
17	19.2750762258619	"first"	"No_instructions"	0.766666666666667	"Actual"
17	19.2750762258619	"second"	"No_instructions"	0.689655172413793	"Actual"
18	4.58864042901584	"first"	"Instructions"	0.878787878787879	"Actual"
18	4.58864042901584	"second"	"Instructions"	0.923076923076923	"Actual"
18	5.65067105131079	"first"	"Instructions"	0.870967741935484	"Actual"
18	5.65067105131079	"second"	"Instructions"	0.846153846153846	"Actual"
18	6.74203101496183	"first"	"Instructions"	0.714285714285714	"Actual"
18	6.74203101496183	"second"	"Instructions"	0.833333333333333	"Actual"
18	7.8019045724546	"first"	"Instructions"	0.621621621621622	"Actual"
18	7.8019045724546	"second"	"Instructions"	0.580645161290323	"Actual"
18	8.61861830002437	"first"	"Instructions"	0.705882352941177	"Actual"
18	8.61861830002437	"second"	"Instructions"	0.6	"Actual"
18	8.89066549682741	"first"	"Instructions"	0.84375	"Actual"
18	8.89066549682741	"second"	"Instructions"	0.741935483870968	"Actual"
18	9.94764507558825	"first"	"Instructions"	0.655172413793103	"Actual"
18	9.94764507558825	"second"	"Instructions"	0.363636363636364	"Actual"
18	11.0330548434693	"first"	"Instructions"	0.848484848484849	"Actual"
18	11.0330548434693	"second"	"Instructions"	0.454545454545455	"Actual"
18	19.2750762258619	"first"	"Instructions"	0.75	"Actual"
18	19.2750762258619	"second"	"Instructions"	0.625	"Actual"
19	0.942521344413154	"first"	"No_instructions"	0.45	"Actual"
19	0.942521344413154	"second"	"No_instructions"	0.636363636363636	"Actual"
19	2.00649850908223	"first"	"No_instructions"	0.730769230769231	"Actual"
19	2.00649850908223	"second"	"No_instructions"	0.527777777777778	"Actual"
19	3.10051236291244	"first"	"No_instructions"	0.620689655172414	"Actual"
19	3.10051236291244	"second"	"No_instructions"	0.588235294117647	"Actual"
19	4.16359700070342	"first"	"No_instructions"	0.5	"Actual"
19	4.16359700070342	"second"	"No_instructions"	0.657142857142857	"Actual"
19	5.25630618049436	"first"	"No_instructions"	0.485714285714286	"Actual"
19	5.25630618049436	"second"	"No_instructions"	0.487179487179487	"Actual"
19	6.31774781830496	"first"	"No_instructions"	0.483870967741935	"Actual"
19	6.31774781830496	"second"	"No_instructions"	0.552631578947368	"Actual"
19	7.40838358398365	"first"	"No_instructions"	0.555555555555556	"Actual"
19	7.40838358398365	"second"	"No_instructions"	0.666666666666667	"Actual"
19	8.61861830002437	"first"	"No_instructions"	0.607142857142857	"Actual"
19	8.61861830002437	"second"	"No_instructions"	0.594594594594595	"Actual"
19	19.2750762258619	"first"	"No_instructions"	0.34375	"Actual"
19	19.2750762258619	"second"	"No_instructions"	0.56	"Actual"
20	4.3761337740856	"first"	"Instructions"	1	"Actual"
20	4.3761337740856	"second"	"Instructions"	0.842105263157895	"Actual"
20	5.46867257445521	"first"	"Instructions"	0.914285714285714	"Actual"
20	5.46867257445521	"second"	"Instructions"	0.783783783783784	"Actual"
20	6.52991182053568	"first"	"Instructions"	0.84375	"Actual"
20	6.52991182053568	"second"	"Instructions"	0.888888888888889	"Actual"
20	7.620301837783	"first"	"Instructions"	0.743589743589744	"Actual"
20	7.620301837783	"second"	"Instructions"	0.675675675675676	"Actual"
20	8.61861830002437	"first"	"Instructions"	0.8	"Actual"
20	8.61861830002437	"second"	"Instructions"	0.675675675675676	"Actual"
20	8.70931166676611	"first"	"Instructions"	0.710526315789474	"Actual"
20	8.70931166676611	"second"	"Instructions"	0.710526315789474	"Actual"
20	9.76656403355257	"first"	"Instructions"	0.805555555555556	"Actual"
20	9.76656403355257	"second"	"Instructions"	0.6	"Actual"
20	10.8522857666461	"first"	"Instructions"	0.868421052631579	"Actual"
20	10.8522857666461	"second"	"Instructions"	0.787878787878788	"Actual"
20	19.2750762258619	"first"	"Instructions"	0.810810810810811	"Actual"
20	19.2750762258619	"second"	"Instructions"	0.566666666666667	"Actual"
21	4.9832107773066	"first"	"No_instructions"	0.65	"Actual"
21	4.9832107773066	"second"	"No_instructions"	0.710526315789474	"Actual"
21	6.0752216545878	"first"	"No_instructions"	0.741935483870968	"Actual"
21	6.0752216545878	"second"	"No_instructions"	0.611111111111111	"Actual"
21	7.13584287673728	"first"	"No_instructions"	0.714285714285714	"Actual"
21	7.13584287673728	"second"	"No_instructions"	0.833333333333333	"Actual"
21	8.22549012716089	"first"	"No_instructions"	0.714285714285714	"Actual"
21	8.22549012716089	"second"	"No_instructions"	0.647058823529412	"Actual"
21	8.61861830002437	"first"	"No_instructions"	0.72972972972973	"Actual"
21	8.61861830002437	"second"	"No_instructions"	0.638888888888889	"Actual"
21	9.28344455351819	"first"	"No_instructions"	0.685714285714286	"Actual"
21	9.28344455351819	"second"	"No_instructions"	0.783783783783784	"Actual"
21	10.3699723440017	"first"	"No_instructions"	0.75	"Actual"
21	10.3699723440017	"second"	"No_instructions"	0.714285714285714	"Actual"
21	11.4546337025601	"first"	"No_instructions"	0.861111111111111	"Actual"
21	11.4546337025601	"second"	"No_instructions"	0.6	"Actual"
21	19.2750762258619	"first"	"No_instructions"	0.689655172413793	"Actual"
21	19.2750762258619	"second"	"No_instructions"	0.529411764705882	"Actual"
22	5.25630618049436	"first"	"Instructions"	1	"Actual"
22	5.25630618049436	"second"	"Instructions"	0.8	"Actual"
22	6.34805965022621	"first"	"Instructions"	0.970588235294118	"Actual"
22	6.34805965022621	"second"	"Instructions"	0.763157894736842	"Actual"
22	7.43866076119264	"first"	"Instructions"	0.9	"Actual"
22	7.43866076119264	"second"	"Instructions"	0.684210526315789	"Actual"
22	8.49767700086819	"first"	"Instructions"	0.702702702702703	"Actual"
22	8.49767700086819	"second"	"Instructions"	0.857142857142857	"Actual"
22	8.61861830002437	"first"	"Instructions"	0.777777777777778	"Actual"
22	8.61861830002437	"second"	"Instructions"	0.666666666666667	"Actual"
22	9.58543408319107	"first"	"Instructions"	0.789473684210526	"Actual"
22	9.58543408319107	"second"	"Instructions"	0.594594594594595	"Actual"
22	10.6413200807907	"first"	"Instructions"	0.783783783783784	"Actual"
22	10.6413200807907	"second"	"Instructions"	0.717948717948718	"Actual"
22	11.7254852148345	"first"	"Instructions"	0.828571428571429	"Actual"
22	11.7254852148345	"second"	"Instructions"	0.789473684210526	"Actual"
22	19.2750762258619	"first"	"Instructions"	0.777777777777778	"Actual"
22	19.2750762258619	"second"	"Instructions"	0.590909090909091	"Actual"
23	2.49278391114111	"first"	"No_instructions"	0.911764705882353	"Actual"
23	2.49278391114111	"second"	"No_instructions"	0.923076923076923	"Actual"
23	3.58657119004874	"first"	"No_instructions"	0.657142857142857	"Actual"
23	3.58657119004874	"second"	"No_instructions"	0.815789473684211	"Actual"
23	4.64935088054167	"first"	"No_instructions"	0.702702702702703	"Actual"
