2,640,1,1
2,345,1,0
2,640,2,1
2,640,1,NaN
2,202,1,0
2,345,2,1
2,380,1,0
2,238,3,1
2,238,2,NaN
2,284,1,1
2,238,1,1
2,345,1,1
2,284,1,0
2,640,2,1
2,284,1,0
2,309,3,1
2,202,1,1
2,640,1,1
2,202,1,NaN
2,309,1,1
2,309,3,1
2,167,2,0
2,274,1,0
2,380,2,1
2,202,1,1
2,202,1,1
2,284,2,1
2,202,3,1
2,202,1,0
2,380,2,1
2,274,3,0
2,284,3,0
2,202,1,1
2,238,2,NaN
2,380,2,1
2,284,3,1
2,167,1,NaN
2,309,2,1
2,345,1,1
2,345,1,1
2,345,2,1
2,167,1,0
2,238,2,NaN
2,238,1,1
2,274,3,0
2,640,3,NaN
2,167,1,0
2,640,1,0
2,202,1,1
2,284,3,1
2,380,2,1
2,274,1,1
2,274,2,0
2,345,1,0
2,274,2,1
2,380,3,1
2,380,1,1
2,274,2,NaN
2,309,2,1
2,284,1,1
2,309,2,1
2,380,3,1
2,167,1,NaN
2,640,3,NaN
2,345,1,1
2,167,1,0
2,309,1,1
2,167,1,0
2,167,1,1
2,345,2,1
2,167,1,1
2,202,1,0
2,238,1,1
2,167,2,NaN
2,284,1,0
2,380,2,1
2,238,1,1
2,309,3,NaN
2,640,2,1
2,309,1,1
2,274,3,NaN
2,238,3,NaN
2,309,2,1
2,284,3,NaN
2,238,2,0
2,345,3,NaN
2,274,3,NaN
2,640,2,0
2,380,2,1
2,274,3,1
