4,305,2,1
4,163,1,1
4,305,3,0
4,199,1,1
4,199,1,1
4,163,1,NaN
4,128,1,NaN
4,199,1,1
4,270,2,1
4,284,3,1
4,128,1,1
4,341,2,0
4,234,1,1
4,163,1,1
4,234,1,1
4,341,3,1
4,199,1,NaN
4,284,2,0
4,270,3,1
4,270,3,1
4,284,2,1
4,270,2,1
4,341,2,1
4,284,3,1
4,305,3,0
4,341,2,1
4,199,1,1
4,163,1,1
4,640,3,1
4,284,3,1
4,199,1,1
4,305,3,1
4,128,1,1
4,270,3,1
4,234,1,0
4,128,1,1
4,341,2,1
4,199,1,1
4,199,1,1
4,163,1,1
4,163,1,1
4,640,3,0
4,128,1,1
4,640,3,1
4,199,1,0
4,234,1,1
4,341,2,0
4,284,2,1
4,305,2,0
4,234,1,1
4,270,2,1
4,284,3,1
4,305,2,NaN
4,128,1,NaN
4,640,2,0
4,234,1,NaN
4,270,2,NaN
4,640,2,0
4,270,3,1
4,163,1,1
4,305,2,1
4,270,2,0
4,341,2,1
4,284,3,1
4,270,2,NaN
4,284,3,1
4,640,3,1
4,305,2,1
4,234,1,1
4,341,2,NaN
4,128,1,1
4,640,3,1
4,341,3,1
4,234,1,NaN
4,640,2,1
4,284,2,1
4,305,2,1
4,640,2,1
4,163,1,1
4,163,1,1
4,163,1,1
4,128,1,NaN
4,199,1,1
4,234,1,0
4,128,1,NaN
4,305,3,0
4,234,1,1
4,341,2,1
4,640,3,1
4,128,1,1
