1,253,1,NaN
1,146,2,1
1,324,2,1
1,640,1,NaN
1,182,3,1
1,146,2,1
1,324,3,1
1,218,1,NaN
1,253,2,1
1,182,3,NaN
1,640,1,NaN
1,284,2,1
1,146,3,NaN
1,284,3,1
1,284,1,1
1,146,2,NaN
1,182,2,1
1,182,3,NaN
1,218,2,1
1,289,1,NaN
1,284,2,NaN
1,324,2,0
1,324,2,0
1,218,2,1
1,360,3,NaN
1,218,2,1
1,284,3,1
1,360,1,NaN
1,146,3,NaN
1,324,3,NaN
1,360,2,1
1,253,3,NaN
1,182,2,NaN
1,253,3,1
1,284,3,1
1,182,2,NaN
1,218,1,NaN
1,360,2,1
1,284,2,1
1,640,2,1
1,182,3,1
1,218,3,1
1,640,3,NaN
1,253,2,1
1,253,3,0
1,640,1,NaN
1,360,2,NaN
1,289,3,0
1,218,2,NaN
1,289,2,1
1,640,2,NaN
1,253,2,NaN
1,640,2,1
1,324,3,1
1,289,2,NaN
1,640,2,1
1,289,1,NaN
1,289,2,1
1,289,1,NaN
1,324,2,1
1,218,3,1
1,289,2,NaN
1,146,3,1
1,146,1,1
1,360,1,1
1,218,2,1
1,284,2,0
1,324,3,1
1,182,2,1
1,289,3,NaN
1,324,2,0
1,284,3,1
1,253,3,NaN
1,360,3,1
1,640,3,1
1,324,2,1
1,253,2,1
1,360,2,1
1,360,2,NaN
1,182,3,1
1,640,2,1
1,146,2,1
1,146,3,0
1,360,2,1
1,289,3,1
1,146,2,NaN
1,218,3,1
1,182,3,1
1,253,2,NaN
1,284,2,0
