5,317,2,1
5,246,1,1
5,281,3,1
5,284,3,1
5,459,1,NaN
5,459,2,0
5,317,1,0
5,284,1,0
5,284,3,1
5,459,3,0
5,423,1,0
5,459,1,NaN
5,640,2,1
5,281,1,1
5,284,1,1
5,423,3,1
5,317,1,0
5,640,1,NaN
5,640,1,1
5,388,2,0
5,640,1,NaN
5,459,3,NaN
5,317,1,1
5,317,1,1
5,640,2,1
5,388,1,0
5,352,1,0
5,246,3,1
5,284,1,1
5,281,1,1
5,317,1,1
5,352,1,NaN
5,423,1,0
5,352,2,0
5,640,1,1
5,423,3,0
5,281,1,1
5,388,2,0
5,281,1,1
5,423,1,1
5,284,3,1
5,246,1,NaN
5,317,1,1
5,459,1,1
5,246,1,1
5,459,1,1
5,352,1,1
5,317,1,1
5,284,1,1
5,281,1,1
5,246,1,1
5,352,1,1
5,459,2,1
5,284,3,NaN
5,388,1,NaN
5,640,2,1
5,388,1,1
5,284,1,1
5,284,1,1
5,388,3,1
5,423,1,NaN
5,246,1,1
5,352,1,1
5,246,1,1
5,423,2,1
5,246,1,1
5,281,1,1
5,246,1,1
5,281,1,NaN
5,317,1,1
5,388,2,1
5,423,3,1
5,388,3,0
5,352,1,0
5,388,1,1
5,317,2,1
5,352,2,1
5,640,1,NaN
5,459,2,1
5,352,1,1
5,459,1,1
5,640,1,0
5,640,1,0
5,423,1,0
5,281,2,1
5,281,2,1
5,246,3,NaN
5,352,1,1
5,423,1,1
5,388,1,0
