4,173,1,1
4,173,1,1
4,280,1,1
4,173,1,1
4,284,2,1
4,284,3,0
4,209,1,1
4,316,2,1
4,173,1,1
4,209,1,NaN
4,209,1,1
4,245,1,1
4,316,3,1
4,640,3,1
4,209,1,1
4,351,2,NaN
4,351,2,1
4,351,3,0
4,245,1,1
4,173,1,1
4,640,2,1
4,280,1,0
4,316,3,0
4,173,1,1
4,209,1,NaN
4,387,3,0
4,173,1,1
4,280,1,NaN
4,387,3,1
4,209,1,1
4,316,2,1
4,387,3,1
4,245,1,0
4,351,2,1
4,387,3,1
4,387,2,NaN
4,209,1,NaN
4,245,1,1
4,387,3,0
4,280,1,1
4,245,1,1
4,351,3,NaN
4,280,1,NaN
4,280,1,1
4,640,2,1
4,640,2,1
4,284,2,NaN
4,209,1,1
4,173,1,1
4,387,3,0
4,209,1,1
4,640,3,1
4,640,3,1
4,640,3,1
4,316,3,1
4,351,2,0
4,280,1,0
4,387,2,1
4,280,1,1
4,351,2,1
4,640,3,0
4,316,2,1
4,284,3,0
4,640,3,0
4,284,2,NaN
4,284,2,1
4,284,2,0
4,209,1,1
4,245,1,1
4,316,3,1
4,245,1,1
4,280,1,0
4,316,2,NaN
4,284,3,1
4,640,2,1
4,351,2,1
4,284,3,1
4,351,2,0
4,316,2,1
4,316,3,1
4,245,1,1
4,280,1,1
4,284,2,1
4,387,3,1
4,351,3,0
4,245,1,1
4,173,1,1
4,173,1,1
4,245,1,1
4,387,3,0
