1,192,1,0
1,85,1,1
1,263,2,1
1,640,3,1
1,121,1,1
1,85,1,1
1,263,1,0
1,156,1,1
1,192,1,0
1,121,1,1
1,640,3,1
1,284,2,1
1,85,1,1
1,284,3,NaN
1,284,1,1
1,85,1,1
1,121,1,1
1,121,1,1
1,156,1,1
1,228,2,1
1,284,2,1
1,263,3,1
1,263,3,1
1,156,1,1
1,299,3,0
1,156,1,1
1,284,2,0
1,299,2,1
1,85,1,1
1,263,3,0
1,299,2,1
1,192,1,1
1,121,1,1
1,192,1,1
1,284,2,NaN
1,121,1,1
1,156,1,1
1,299,3,0
1,284,3,0
1,640,2,NaN
1,121,1,1
1,156,1,0
1,640,3,1
1,192,1,1
1,192,1,0
1,640,3,1
1,299,2,1
1,228,1,0
1,156,1,1
1,228,1,1
1,640,2,1
1,192,1,0
1,640,2,1
1,263,3,1
1,228,2,0
1,640,2,1
1,228,3,0
1,228,1,1
1,228,1,1
1,263,2,1
1,156,1,1
1,228,3,1
1,85,1,1
1,85,1,1
1,299,2,1
1,156,1,0
1,284,3,1
1,263,3,0
1,121,1,1
1,228,1,1
1,263,2,0
1,284,3,1
1,192,1,1
1,299,3,1
1,640,3,1
1,263,2,1
1,192,1,1
1,299,2,1
1,299,2,0
1,121,1,1
1,640,2,1
1,85,1,1
1,85,1,1
1,299,2,1
1,228,3,1
1,85,1,1
1,156,1,1
1,121,1,1
1,192,1,0
1,284,3,1
